job_id,customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
JOB00116500,CUST00124787,2026-07-17,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00116501,CUST00124788,2026-07-19,Emergency,Part_C14,F64,System error occurred due to component failure
JOB00116502,CUST00124789,2026-07-19,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00116503,CUST00124790,2026-07-16,Emergency,Part_F0,F82,System error occurred due to component failure
JOB00116504,CUST00124791,2026-07-19,Emergency,Part_M10,F92,System error occurred due to component failure
JOB00116505,CUST00124792,2026-07-17,Emergency,Part_R16,F27,System error occurred due to component failure
JOB00116506,CUST00124793,2026-07-20,Emergency,Part_Q15,F82,System error occurred due to component failure
JOB00116507,CUST00124794,2026-07-19,Emergency,Part_Y1,F11,System error occurred due to component failure
JOB00116508,CUST00124795,2026-07-19,Emergency,Part_Z17,F27,System error occurred due to component failure
JOB00116509,CUST00124796,2026-07-19,Emergency,Part_F8,F44,System error occurred due to component failure
JOB00116510,CUST00124797,2026-07-22,Emergency,Part_X6,F16,System error occurred due to component failure
JOB00116511,CUST00124798,2026-07-16,Emergency,Part_Y7,F59,System error occurred due to component failure
JOB00116512,CUST00124799,2026-07-16,Emergency,Part_Y7,F44,System error occurred due to component failure
JOB00116513,CUST00124800,2026-07-16,Emergency,Part_N19,F69,System error occurred due to component failure
JOB00116514,CUST00124801,2026-07-16,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00116515,CUST00124802,2026-07-20,Emergency,Part_Y1,F64,System error occurred due to component failure
JOB00116516,CUST00124803,2026-07-21,Emergency,Part_H5,F53,System error occurred due to component failure
JOB00116517,CUST00124804,2026-07-17,Emergency,Part_A13,F73,System error occurred due to component failure
JOB00116518,CUST00124805,2026-07-21,Emergency,Part_H5,F64,System error occurred due to component failure
JOB00116519,CUST00124806,2026-07-17,Emergency,Part_P4,F92,System error occurred due to component failure
JOB00116520,CUST00124807,2026-07-19,Emergency,Part_A13,F16,System error occurred due to component failure
JOB00116521,CUST00124808,2026-07-18,Emergency,Part_R9,F69,System error occurred due to component failure
JOB00116522,CUST00124809,2026-07-17,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00116523,CUST00124810,2026-07-21,Emergency,Part_Q11,F53,System error occurred due to component failure
JOB00116524,CUST00124811,2026-07-16,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00116525,CUST00124812,2026-07-16,Emergency,Part_C12,F44,System error occurred due to component failure
JOB00116526,CUST00124813,2026-07-16,Emergency,Part_M10,F30,System error occurred due to component failure
JOB00116527,CUST00124814,2026-07-21,Emergency,Part_N19,F11,System error occurred due to component failure
JOB00116528,CUST00124815,2026-07-19,Emergency,Part_R9,F53,System error occurred due to component failure
JOB00116529,CUST00124816,2026-07-22,Emergency,Part_Y1,F82,System error occurred due to component failure
JOB00116530,CUST00124817,2026-07-17,Emergency,Part_R16,F64,System error occurred due to component failure
JOB00116531,CUST00124818,2026-07-19,Emergency,Part_R9,F78,System error occurred due to component failure
JOB00116532,CUST00124819,2026-07-20,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00116533,CUST00124820,2026-07-19,Emergency,Part_Y7,F16,System error occurred due to component failure
JOB00116534,CUST00124821,2026-07-22,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00116535,CUST00124822,2026-07-17,Emergency,Part_C12,F59,System error occurred due to component failure
JOB00116536,CUST00124823,2026-07-17,Emergency,Part_M10,F59,System error occurred due to component failure
JOB00116537,CUST00124824,2026-07-22,Emergency,Part_R16,F16,System error occurred due to component failure
JOB00116538,CUST00124825,2026-07-16,Emergency,Part_H5,F82,System error occurred due to component failure
JOB00116539,CUST00124826,2026-07-21,Emergency,Part_F8,F44,System error occurred due to component failure
JOB00116540,CUST00124827,2026-07-19,Emergency,Part_F0,F30,System error occurred due to component failure
JOB00116541,CUST00124828,2026-07-20,Emergency,Part_M10,F16,System error occurred due to component failure
JOB00116542,CUST00124829,2026-07-16,Emergency,Part_H5,F16,System error occurred due to component failure
JOB00116543,CUST00124830,2026-07-18,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00116544,CUST00124831,2026-07-22,Emergency,Part_L3,F27,System error occurred due to component failure
JOB00116545,CUST00124832,2026-07-17,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00116546,CUST00124833,2026-07-19,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00116547,CUST00124834,2026-07-17,Emergency,Part_H5,F73,System error occurred due to component failure
JOB00116548,CUST00124835,2026-07-19,Emergency,Part_M10,F53,System error occurred due to component failure
JOB00116549,CUST00124836,2026-07-17,Emergency,Part_Y1,F59,System error occurred due to component failure
JOB00116550,CUST00124837,2026-07-18,Emergency,Part_A13,F82,System error occurred due to component failure
JOB00116551,CUST00124838,2026-07-22,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00116552,CUST00124839,2026-07-17,Emergency,Part_A13,F44,System error occurred due to component failure
JOB00116553,CUST00124840,2026-07-16,Emergency,Part_F8,F30,System error occurred due to component failure
JOB00116554,CUST00124841,2026-07-16,Emergency,Part_Q15,F16,System error occurred due to component failure
JOB00116555,CUST00124842,2026-07-17,Emergency,Part_D18,F92,System error occurred due to component failure
JOB00116556,CUST00124843,2026-07-21,Emergency,Part_N19,F78,System error occurred due to component failure
JOB00116557,CUST00124844,2026-07-17,Emergency,Part_Q11,F59,System error occurred due to component failure
JOB00116558,CUST00124845,2026-07-16,Emergency,Part_N19,F27,System error occurred due to component failure
JOB00116559,CUST00124846,2026-07-16,Emergency,Part_N19,F27,System error occurred due to component failure
JOB00116560,CUST00124847,2026-07-19,Emergency,Part_D18,F73,System error occurred due to component failure
JOB00116561,CUST00124848,2026-07-18,Emergency,Part_H5,F78,System error occurred due to component failure
JOB00116562,CUST00124849,2026-07-22,Emergency,Part_Q11,F92,System error occurred due to component failure
JOB00116563,CUST00124850,2026-07-19,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00116564,CUST00124851,2026-07-19,Emergency,Part_Q11,F69,System error occurred due to component failure
JOB00116565,CUST00124852,2026-07-18,Emergency,Part_D18,F16,System error occurred due to component failure
JOB00116566,CUST00124853,2026-07-16,Emergency,Part_H5,F53,System error occurred due to component failure
JOB00116567,CUST00124854,2026-07-16,Emergency,Part_H5,F59,System error occurred due to component failure
JOB00116568,CUST00124855,2026-07-16,Emergency,Part_Q11,F16,System error occurred due to component failure
JOB00116569,CUST00124856,2026-07-19,Emergency,Part_Y1,F73,System error occurred due to component failure
JOB00116570,CUST00124857,2026-07-20,Emergency,Part_C12,F92,System error occurred due to component failure
JOB00116571,CUST00124858,2026-07-20,Emergency,Part_Q11,F53,System error occurred due to component failure
JOB00116572,CUST00124859,2026-07-22,Emergency,Part_R16,F78,System error occurred due to component failure
JOB00116573,CUST00124860,2026-07-16,Emergency,Part_P4,F69,System error occurred due to component failure
JOB00116574,CUST00124861,2026-07-17,Emergency,Part_P4,F11,System error occurred due to component failure
JOB00116575,CUST00124862,2026-07-17,Emergency,Part_Q15,F11,System error occurred due to component failure
JOB00116576,CUST00124863,2026-07-17,Emergency,Part_C14,F59,System error occurred due to component failure
JOB00116577,CUST00124864,2026-07-19,Emergency,Part_M10,F59,System error occurred due to component failure
JOB00116578,CUST00124865,2026-07-20,Emergency,Part_Q11,F64,System error occurred due to component failure
JOB00116579,CUST00124866,2026-07-16,Emergency,Part_Y7,F73,System error occurred due to component failure
JOB00116580,CUST00124867,2026-07-16,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00116581,CUST00124868,2026-07-19,Emergency,Part_F8,F82,System error occurred due to component failure
JOB00116582,CUST00124869,2026-07-21,Emergency,Part_C14,F30,System error occurred due to component failure
JOB00116583,CUST00124870,2026-07-21,Emergency,Part_D18,F30,System error occurred due to component failure
JOB00116584,CUST00124871,2026-07-18,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00116585,CUST00124872,2026-07-18,Emergency,Part_Q15,F59,System error occurred due to component failure
JOB00116586,CUST00124873,2026-07-17,Emergency,Part_U2,F27,System error occurred due to component failure
JOB00116587,CUST00124874,2026-07-16,Emergency,Part_Z17,F16,System error occurred due to component failure
JOB00116588,CUST00124875,2026-07-18,Emergency,Part_C14,F44,System error occurred due to component failure
JOB00116589,CUST00124876,2026-07-19,Emergency,Part_C14,F82,System error occurred due to component failure
JOB00116590,CUST00124877,2026-07-21,Emergency,Part_Q15,F16,System error occurred due to component failure
JOB00116591,CUST00124878,2026-07-19,Emergency,Part_R16,F27,System error occurred due to component failure
JOB00116592,CUST00124879,2026-07-16,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00116593,CUST00124880,2026-07-19,Emergency,Part_C12,F69,System error occurred due to component failure
JOB00116594,CUST00124881,2026-07-22,Emergency,Part_Q15,F92,System error occurred due to component failure
JOB00116595,CUST00124882,2026-07-19,Emergency,Part_M10,F59,System error occurred due to component failure
JOB00116596,CUST00124883,2026-07-17,Emergency,Part_Q15,F82,System error occurred due to component failure
JOB00116597,CUST00124884,2026-07-20,Emergency,Part_C14,F30,System error occurred due to component failure
JOB00116598,CUST00124885,2026-07-19,Emergency,Part_H5,F82,System error occurred due to component failure
JOB00116599,CUST00124886,2026-07-18,Emergency,Part_Q15,F53,System error occurred due to component failure
JOB00116600,CUST00124887,2026-07-21,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00116601,CUST00124888,2026-07-21,Emergency,Part_L3,F16,System error occurred due to component failure
JOB00116602,CUST00124889,2026-07-20,Emergency,Part_R9,F82,System error occurred due to component failure
JOB00116603,CUST00124890,2026-07-18,Emergency,Part_F8,F64,System error occurred due to component failure
JOB00116604,CUST00124891,2026-07-19,Emergency,Part_R16,F11,System error occurred due to component failure
JOB00116605,CUST00124892,2026-07-17,Emergency,Part_N19,F44,System error occurred due to component failure
JOB00116606,CUST00124893,2026-07-21,Emergency,Part_C12,F11,System error occurred due to component failure
JOB00116607,CUST00124894,2026-07-17,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00116608,CUST00124895,2026-07-16,Emergency,Part_R16,F59,System error occurred due to component failure
JOB00116609,CUST00124896,2026-07-22,Emergency,Part_Q11,F69,System error occurred due to component failure
JOB00116610,CUST00124897,2026-07-19,Emergency,Part_A13,F78,System error occurred due to component failure
JOB00116611,CUST00124898,2026-07-22,Emergency,Part_X6,F82,System error occurred due to component failure
JOB00116612,CUST00124899,2026-07-22,Emergency,Part_L3,F82,System error occurred due to component failure
JOB00116613,CUST00124900,2026-07-21,Emergency,Part_R9,F44,System error occurred due to component failure
JOB00116614,CUST00124901,2026-07-17,Emergency,Part_F0,F27,System error occurred due to component failure
JOB00116615,CUST00124902,2026-07-21,Emergency,Part_N19,F59,System error occurred due to component failure
JOB00116616,CUST00124903,2026-07-22,Emergency,Part_A13,F59,System error occurred due to component failure
JOB00116617,CUST00124904,2026-07-17,Emergency,Part_R9,F59,System error occurred due to component failure
JOB00116618,CUST00124905,2026-07-17,Emergency,Part_Y1,F30,System error occurred due to component failure
JOB00116619,CUST00124906,2026-07-18,Emergency,Part_U2,F44,System error occurred due to component failure
JOB00116620,CUST00124907,2026-07-18,Emergency,Part_L3,F11,System error occurred due to component failure
JOB00116621,CUST00124908,2026-07-21,Emergency,Part_Y1,F73,System error occurred due to component failure
JOB00116622,CUST00124909,2026-07-18,Emergency,Part_R16,F44,System error occurred due to component failure
JOB00116623,CUST00124910,2026-07-17,Emergency,Part_N19,F16,System error occurred due to component failure
JOB00116624,CUST00124911,2026-07-21,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00116625,CUST00124912,2026-07-18,Emergency,Part_C12,F78,System error occurred due to component failure
