customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00077643,Terraced,1,2,No,Company Provided,1972-05-31
CUST00261809,Flat,1,3,Yes,Company Provided,2013-04-02
CUST00027797,Flat,1,6,Yes,Solar,2013-08-27
CUST00157715,Flat,1,7,Yes,Solar,1975-01-16
CUST00246571,Semi-Detached,1,2,No,Company Provided,1990-06-26
CUST00192006,Semi-Detached,2,6,Yes,Grid + Solar,2014-11-25
CUST00265128,Semi-Detached,1,3,Yes,Company Provided,1989-07-30
CUST00270024,Semi-Detached,3,2,No,Company Provided,2004-09-07
CUST00071419,Bungalow,3,5,No,Solar,1980-08-11
CUST00063805,Semi-Detached,3,7,No,Grid + Solar,2005-08-02
CUST00093461,Bungalow,1,7,No,Grid + Solar,2011-08-07
CUST00201328,Flat,1,5,No,Solar,1976-02-11
CUST00171330,Terraced,1,2,No,Grid + Solar,1987-11-20
CUST00092491,Bungalow,1,4,No,Grid + Solar,1986-03-05
CUST00050684,Detached,3,7,Yes,Grid + Solar,1999-03-24
CUST00087553,Semi-Detached,1,3,Yes,Grid + Solar,1990-01-10
CUST00189685,Semi-Detached,2,2,No,Grid + Solar,1987-06-20
CUST00119211,Flat,3,5,No,Grid + Solar,1980-11-02
CUST00021014,Flat,1,7,Yes,Solar,1989-08-08
CUST00090827,Terraced,3,4,Yes,Company Provided,1999-12-02
CUST00177317,Terraced,1,3,Yes,Solar,1994-05-14
CUST00070369,Detached,2,4,No,Company Provided,2005-06-01
CUST00043597,Bungalow,2,5,Yes,Company Provided,1998-03-05
CUST00062630,Flat,2,6,No,Company Provided,2008-10-03
CUST00064189,Flat,3,6,Yes,Solar,1970-01-08
CUST00005900,Flat,1,6,Yes,Company Provided,2000-02-05
CUST00225674,Terraced,2,5,Yes,Company Provided,1981-04-23
CUST00033960,Terraced,3,7,No,Company Provided,1979-07-17
CUST00254833,Semi-Detached,1,4,Yes,Grid + Solar,2001-01-18
CUST00247442,Bungalow,1,6,No,Solar,1989-09-25
CUST00045270,Bungalow,3,3,No,Solar,2011-09-26
CUST00138773,Flat,1,5,Yes,Company Provided,1976-07-11
CUST00057775,Semi-Detached,1,3,Yes,Grid + Solar,2016-11-18
CUST00050418,Bungalow,3,3,Yes,Company Provided,2000-02-06
CUST00135917,Bungalow,3,6,Yes,Company Provided,1970-05-01
CUST00102784,Terraced,2,5,Yes,Company Provided,1985-10-02
CUST00028425,Flat,1,7,Yes,Company Provided,1999-10-07
CUST00208628,Bungalow,2,3,No,Company Provided,2014-11-15
CUST00015787,Semi-Detached,2,3,No,Solar,2002-06-13
CUST00073785,Semi-Detached,3,7,No,Company Provided,1983-09-01
CUST00237666,Semi-Detached,1,5,Yes,Company Provided,1975-09-16
CUST00271304,Semi-Detached,3,5,No,Grid + Solar,1975-01-01
CUST00136853,Bungalow,1,6,No,Company Provided,1983-05-01
CUST00176014,Semi-Detached,1,4,No,Solar,2016-06-15
CUST00218314,Detached,1,5,Yes,Grid + Solar,2017-11-04
CUST00124831,Terraced,3,6,Yes,Grid + Solar,2015-06-18
CUST00173650,Terraced,3,3,Yes,Solar,2017-12-17
CUST00215455,Terraced,2,4,Yes,Grid + Solar,2007-02-28
CUST00064787,Terraced,2,3,No,Solar,1977-04-29
CUST00205619,Terraced,3,4,No,Grid + Solar,2019-03-30
CUST00181762,Flat,1,3,No,Solar,1972-10-15
CUST00248071,Flat,1,7,Yes,Solar,1994-03-27
CUST00115049,Bungalow,2,5,Yes,Solar,1999-05-31
CUST00126948,Semi-Detached,1,3,No,Solar,1984-09-03
CUST00001308,Semi-Detached,3,3,No,Solar,1979-08-21
CUST00190749,Flat,3,4,No,Grid + Solar,2016-12-02
CUST00084889,Terraced,3,7,No,Grid + Solar,1986-09-23
CUST00251935,Bungalow,2,3,No,Solar,2013-01-10
CUST00207845,Detached,1,7,No,Company Provided,2011-06-24
CUST00008416,Semi-Detached,2,7,Yes,Grid + Solar,1975-01-13
CUST00031746,Terraced,2,2,Yes,Company Provided,1980-08-14
CUST00022757,Bungalow,3,6,No,Company Provided,1980-11-09
CUST00221152,Detached,2,5,No,Company Provided,2011-10-25
CUST00093984,Semi-Detached,2,5,No,Grid + Solar,2000-12-28
CUST00232701,Flat,3,7,Yes,Company Provided,2005-11-08
CUST00036337,Semi-Detached,1,5,Yes,Solar,1998-01-05
CUST00212990,Terraced,3,3,No,Company Provided,2008-03-06
CUST00086462,Semi-Detached,1,3,No,Solar,1976-06-27
CUST00030018,Bungalow,2,2,Yes,Grid + Solar,2018-03-26
CUST00032425,Bungalow,3,4,Yes,Solar,2018-01-14
CUST00029532,Semi-Detached,3,7,Yes,Company Provided,1983-06-06
CUST00249087,Detached,2,2,Yes,Grid + Solar,2018-08-10
CUST00249826,Flat,3,7,Yes,Company Provided,1992-11-16
CUST00146386,Bungalow,2,7,Yes,Company Provided,1975-03-31
CUST00228261,Semi-Detached,1,5,No,Company Provided,1997-03-24
CUST00056533,Semi-Detached,2,7,Yes,Solar,1976-07-24
CUST00205610,Terraced,3,3,No,Solar,1995-02-16
CUST00214660,Flat,2,6,No,Company Provided,1998-08-12
CUST00061421,Terraced,3,2,Yes,Solar,1997-04-19
CUST00194143,Flat,1,6,Yes,Company Provided,1992-05-13
CUST00038528,Detached,2,5,Yes,Solar,1974-10-12
CUST00017418,Bungalow,2,4,Yes,Solar,1974-09-29
CUST00230992,Detached,3,4,No,Grid + Solar,1986-12-26
CUST00080831,Flat,1,6,No,Grid + Solar,2019-06-01
CUST00185908,Flat,1,7,Yes,Solar,1971-08-18
CUST00217129,Detached,1,4,No,Grid + Solar,2005-04-29
CUST00204733,Bungalow,3,3,No,Solar,2001-10-30
CUST00205963,Semi-Detached,3,2,Yes,Company Provided,1985-09-14
CUST00137924,Flat,3,4,No,Grid + Solar,1981-10-26
CUST00061043,Detached,1,7,No,Company Provided,1987-03-22
CUST00067860,Detached,1,3,No,Grid + Solar,1992-08-30
CUST00173575,Flat,3,7,Yes,Company Provided,2003-02-10
CUST00218058,Bungalow,3,7,Yes,Solar,2007-03-01
CUST00134456,Bungalow,3,6,Yes,Solar,1979-07-21
CUST00207736,Semi-Detached,1,6,Yes,Solar,2013-11-08
CUST00017477,Bungalow,1,6,Yes,Company Provided,1994-09-26
CUST00024855,Flat,1,6,No,Solar,1987-04-29
CUST00211128,Flat,3,5,Yes,Solar,1990-05-11
CUST00236448,Semi-Detached,2,4,Yes,Solar,2016-03-04
CUST00192524,Semi-Detached,3,7,Yes,Solar,1995-09-03
CUST00049134,Detached,2,2,Yes,Grid + Solar,1993-02-14
CUST00075511,Bungalow,1,6,Yes,Solar,2012-12-02
CUST00142438,Flat,1,6,No,Solar,2017-01-18
CUST00195550,Terraced,2,5,No,Company Provided,1991-09-15
CUST00159496,Bungalow,3,6,Yes,Grid + Solar,1978-04-29
CUST00055014,Semi-Detached,3,4,Yes,Company Provided,1990-06-17
CUST00036961,Flat,3,3,Yes,Solar,1980-04-23
CUST00002102,Flat,3,3,Yes,Company Provided,2015-09-12
CUST00116015,Terraced,2,5,Yes,Grid + Solar,1987-05-06
CUST00250705,Detached,1,6,Yes,Solar,2004-05-23
CUST00017543,Bungalow,3,7,No,Company Provided,1972-12-02
CUST00022872,Terraced,2,2,No,Company Provided,1995-03-06
CUST00250087,Bungalow,3,6,No,Company Provided,2016-01-29
CUST00271890,Semi-Detached,3,5,Yes,Grid + Solar,1984-09-11
CUST00145741,Terraced,2,5,Yes,Solar,1976-09-13
CUST00225818,Bungalow,2,2,Yes,Grid + Solar,2007-11-22
CUST00245967,Detached,1,3,Yes,Grid + Solar,1992-07-17
CUST00166636,Bungalow,3,3,Yes,Company Provided,2007-09-16
CUST00205997,Detached,2,3,Yes,Solar,1999-04-30
CUST00098203,Bungalow,3,2,No,Solar,1995-05-02
CUST00033936,Terraced,2,2,Yes,Solar,1983-06-08
CUST00231899,Terraced,1,6,No,Grid + Solar,1984-03-10
CUST00185457,Flat,1,5,No,Grid + Solar,2015-11-06
CUST00204554,Terraced,1,3,No,Company Provided,1977-11-06
CUST00121925,Bungalow,3,4,Yes,Grid + Solar,2011-10-23
CUST00078884,Flat,1,3,No,Solar,1988-09-05
CUST00254361,Semi-Detached,1,7,No,Grid + Solar,1973-11-30
CUST00253017,Flat,3,7,No,Grid + Solar,2017-06-12
CUST00023453,Bungalow,2,7,No,Grid + Solar,1976-08-09
CUST00144119,Detached,1,4,Yes,Company Provided,2002-09-29
CUST00000142,Detached,1,2,No,Grid + Solar,1997-07-16
CUST00125303,Flat,2,3,Yes,Company Provided,1984-02-05
CUST00128517,Flat,3,5,Yes,Company Provided,1987-10-21
CUST00045191,Semi-Detached,1,6,No,Grid + Solar,1973-11-07
CUST00048471,Bungalow,2,3,No,Company Provided,2015-01-21
CUST00098240,Terraced,1,7,No,Solar,1978-10-16
CUST00168698,Terraced,2,3,No,Company Provided,2006-04-22
CUST00186463,Terraced,3,2,Yes,Solar,1993-08-01
CUST00016289,Semi-Detached,2,2,No,Solar,1998-10-14
CUST00043552,Detached,3,6,Yes,Company Provided,2017-01-10
CUST00228928,Terraced,1,4,No,Solar,2009-06-21
CUST00042703,Detached,1,4,Yes,Company Provided,1999-09-05
CUST00227668,Terraced,3,7,Yes,Solar,2009-10-31
CUST00229311,Flat,1,6,No,Grid + Solar,1998-11-11
CUST00255945,Detached,2,3,Yes,Grid + Solar,2006-10-12
CUST00041515,Flat,2,2,No,Company Provided,2019-10-13
CUST00132043,Semi-Detached,1,3,No,Company Provided,1994-01-29
CUST00082024,Detached,1,4,No,Company Provided,1973-08-21
CUST00008035,Detached,2,3,No,Solar,1992-04-29
CUST00041221,Bungalow,1,3,No,Grid + Solar,1975-09-10
CUST00154611,Detached,1,2,No,Company Provided,1982-06-14
CUST00098626,Bungalow,3,2,Yes,Company Provided,1978-10-08
CUST00152949,Semi-Detached,2,5,No,Company Provided,1993-11-29
CUST00006878,Detached,3,4,No,Solar,2002-10-04
CUST00260387,Semi-Detached,1,3,Yes,Grid + Solar,1995-04-23
CUST00047964,Terraced,3,4,Yes,Grid + Solar,2007-05-10
CUST00032633,Bungalow,2,7,No,Grid + Solar,2006-01-31
CUST00056659,Terraced,3,2,No,Company Provided,2005-05-11
CUST00013654,Terraced,1,4,Yes,Company Provided,2019-07-16
CUST00255602,Flat,3,7,No,Solar,1981-06-19
CUST00094347,Semi-Detached,1,4,No,Solar,1986-03-09
CUST00101447,Terraced,2,4,No,Grid + Solar,2000-06-24
CUST00093646,Terraced,3,3,Yes,Solar,1999-07-16
CUST00030708,Semi-Detached,1,3,No,Company Provided,1987-07-24
CUST00069910,Flat,1,5,Yes,Grid + Solar,1970-07-08
CUST00043438,Terraced,1,6,No,Solar,1976-09-22
CUST00012177,Semi-Detached,3,2,No,Grid + Solar,1989-03-06
CUST00157834,Bungalow,2,7,Yes,Grid + Solar,2001-04-26
CUST00155814,Detached,2,4,No,Grid + Solar,2019-05-28
CUST00233242,Terraced,2,4,Yes,Grid + Solar,1977-04-13
CUST00139120,Semi-Detached,1,5,No,Solar,2007-09-27
CUST00092552,Semi-Detached,2,2,Yes,Solar,1988-10-07
CUST00011331,Detached,2,4,No,Company Provided,2014-02-02
CUST00141712,Flat,3,6,No,Solar,2005-12-21
CUST00212448,Bungalow,3,6,No,Grid + Solar,2019-12-06
CUST00067500,Terraced,1,3,No,Solar,1980-10-05
CUST00190344,Flat,3,2,Yes,Grid + Solar,1997-07-10
CUST00007712,Detached,1,2,No,Company Provided,1982-06-16
CUST00258977,Flat,2,3,No,Solar,2012-08-01
CUST00147795,Bungalow,3,6,No,Solar,1976-03-13
CUST00237764,Terraced,3,2,No,Grid + Solar,2014-05-29
CUST00153654,Bungalow,1,4,No,Grid + Solar,2013-03-21
CUST00251107,Semi-Detached,3,3,Yes,Company Provided,1996-05-18
CUST00036602,Detached,2,2,Yes,Solar,2002-06-02
CUST00104322,Bungalow,3,6,No,Solar,1990-08-24
CUST00224838,Semi-Detached,2,4,Yes,Company Provided,2000-02-28
CUST00056808,Terraced,3,3,Yes,Company Provided,1996-04-25
CUST00266538,Detached,2,7,No,Grid + Solar,1998-05-12
CUST00137326,Semi-Detached,1,4,No,Company Provided,1973-05-07
CUST00109132,Detached,2,4,Yes,Company Provided,2016-10-27
CUST00108960,Semi-Detached,2,5,Yes,Grid + Solar,1984-01-11
CUST00223991,Terraced,2,2,Yes,Solar,1987-08-22
CUST00194021,Terraced,3,6,No,Solar,2014-10-09
CUST00130054,Bungalow,3,2,No,Grid + Solar,2004-03-02
CUST00086222,Terraced,1,2,No,Company Provided,2018-04-05
CUST00172418,Terraced,1,7,No,Company Provided,1971-01-13
CUST00232708,Terraced,1,5,No,Grid + Solar,2006-02-17
CUST00041976,Terraced,3,5,No,Grid + Solar,1979-05-14
CUST00040588,Bungalow,3,3,Yes,Solar,2017-07-21
CUST00034167,Semi-Detached,3,5,Yes,Grid + Solar,1991-12-23
CUST00116529,Semi-Detached,2,4,No,Solar,2018-04-27
CUST00210148,Semi-Detached,1,4,No,Company Provided,2002-03-01
CUST00221428,Detached,2,4,No,Grid + Solar,2008-06-09
CUST00078448,Flat,2,7,No,Solar,2009-08-07
CUST00152307,Flat,3,4,Yes,Company Provided,1996-08-28
CUST00108399,Terraced,3,2,No,Solar,1995-02-21
CUST00188214,Semi-Detached,3,4,No,Solar,2002-05-20
CUST00136785,Semi-Detached,3,5,No,Grid + Solar,2000-11-23
CUST00198854,Bungalow,1,6,Yes,Solar,2003-08-16
CUST00224654,Semi-Detached,1,6,No,Company Provided,1982-08-13
CUST00066661,Bungalow,1,6,No,Solar,1999-03-08
CUST00049498,Flat,3,5,Yes,Solar,1991-06-19
CUST00229413,Terraced,2,4,Yes,Grid + Solar,1976-12-17
CUST00024077,Bungalow,2,6,Yes,Solar,2018-01-31
CUST00027448,Terraced,3,6,No,Solar,1990-02-09
CUST00036768,Bungalow,2,5,No,Solar,2019-04-04
CUST00036823,Flat,3,3,No,Solar,1993-08-15
CUST00033889,Bungalow,2,6,No,Grid + Solar,2011-11-18
CUST00224433,Detached,3,4,No,Grid + Solar,1979-10-02
CUST00021902,Flat,2,2,Yes,Solar,1992-09-16
CUST00157489,Semi-Detached,2,6,No,Solar,2001-05-21
CUST00071040,Flat,2,4,Yes,Solar,2018-09-03
CUST00079539,Terraced,3,7,Yes,Grid + Solar,1994-10-12
CUST00167343,Terraced,3,7,Yes,Grid + Solar,1979-09-23
CUST00229754,Flat,2,2,Yes,Grid + Solar,1979-04-27
CUST00242274,Terraced,2,3,Yes,Grid + Solar,1974-09-03
CUST00043291,Semi-Detached,1,2,No,Company Provided,1983-11-09
CUST00008795,Flat,1,5,No,Solar,1972-12-07
CUST00146399,Detached,3,5,No,Company Provided,2005-12-06
CUST00157862,Terraced,3,4,No,Grid + Solar,1987-06-16
CUST00112672,Bungalow,1,3,No,Company Provided,1997-05-06
CUST00144657,Bungalow,3,2,Yes,Solar,1992-02-29
CUST00038965,Bungalow,2,5,Yes,Company Provided,2012-09-09
CUST00184490,Detached,3,2,No,Grid + Solar,1970-12-25
CUST00097652,Terraced,2,7,Yes,Grid + Solar,1986-02-01
CUST00201199,Bungalow,1,5,No,Company Provided,2010-02-10
CUST00185262,Bungalow,1,5,Yes,Solar,2007-09-02
CUST00106420,Detached,3,2,Yes,Grid + Solar,2017-10-08
CUST00040464,Flat,2,3,Yes,Grid + Solar,1996-07-08
CUST00175267,Semi-Detached,1,3,Yes,Grid + Solar,1973-08-03
CUST00034262,Detached,2,5,No,Grid + Solar,1982-06-13
CUST00235051,Detached,1,6,Yes,Solar,1991-06-28
CUST00150605,Flat,1,3,Yes,Solar,1976-06-04
CUST00140841,Terraced,3,6,Yes,Grid + Solar,2019-07-17
CUST00236390,Semi-Detached,3,4,Yes,Company Provided,1990-08-22
CUST00073515,Bungalow,1,5,Yes,Grid + Solar,1977-11-04
CUST00143077,Semi-Detached,2,6,No,Grid + Solar,1977-02-20
CUST00000970,Flat,3,4,No,Company Provided,1997-10-28
CUST00098342,Flat,1,4,Yes,Grid + Solar,2006-03-17
CUST00190463,Flat,2,2,No,Solar,1998-08-06
CUST00235358,Terraced,3,2,No,Solar,1995-07-19
CUST00038334,Semi-Detached,2,2,No,Company Provided,1979-10-01
CUST00089361,Semi-Detached,2,6,No,Company Provided,2006-01-22
CUST00010764,Terraced,3,4,Yes,Solar,1977-03-18
CUST00067491,Terraced,3,3,Yes,Grid + Solar,1973-08-03
CUST00035908,Semi-Detached,3,7,Yes,Company Provided,2003-09-17
CUST00144018,Bungalow,3,3,Yes,Company Provided,1996-07-07
CUST00150687,Bungalow,1,6,No,Grid + Solar,1998-10-26
CUST00266799,Terraced,1,2,No,Solar,1986-07-31
CUST00186575,Terraced,3,6,Yes,Company Provided,2004-01-01
CUST00267333,Flat,1,2,No,Company Provided,2019-06-26
CUST00258871,Semi-Detached,2,2,No,Solar,2015-06-01
CUST00095885,Semi-Detached,3,7,Yes,Grid + Solar,1974-09-23
CUST00224781,Terraced,1,2,No,Solar,2019-01-19
CUST00184312,Bungalow,2,4,Yes,Grid + Solar,1981-12-21
CUST00088410,Flat,2,2,Yes,Company Provided,2016-08-22
CUST00151014,Bungalow,3,7,No,Grid + Solar,2018-10-12
CUST00162728,Bungalow,1,7,No,Solar,2017-04-08
CUST00075700,Flat,1,3,No,Grid + Solar,2005-03-13
CUST00217517,Semi-Detached,2,5,No,Solar,2004-07-20
CUST00241093,Flat,3,4,No,Grid + Solar,1998-06-24
CUST00186524,Terraced,3,7,Yes,Company Provided,2013-06-10
CUST00180558,Semi-Detached,2,7,Yes,Grid + Solar,1976-09-17
CUST00220031,Terraced,1,5,Yes,Solar,1977-08-18
CUST00068898,Detached,2,6,Yes,Company Provided,1994-03-28
CUST00061518,Detached,1,5,Yes,Solar,1991-05-03
CUST00021287,Bungalow,2,5,No,Company Provided,2014-02-28
CUST00266629,Flat,3,7,No,Company Provided,1999-10-29
CUST00072524,Detached,1,6,No,Company Provided,1973-09-20
CUST00102071,Bungalow,1,2,Yes,Solar,1980-02-05
CUST00219158,Flat,1,5,No,Solar,2010-11-07
CUST00128089,Semi-Detached,3,4,Yes,Solar,1977-02-24
CUST00180277,Terraced,1,3,Yes,Grid + Solar,1979-09-10
CUST00187965,Terraced,1,5,No,Company Provided,1996-05-07
CUST00192518,Flat,2,7,Yes,Solar,2014-03-27
CUST00004766,Bungalow,2,7,No,Company Provided,1990-05-31
CUST00202301,Bungalow,1,4,No,Grid + Solar,2006-11-19
CUST00049595,Flat,1,7,No,Solar,1993-10-17
CUST00233931,Terraced,3,5,Yes,Solar,2014-06-10
CUST00109681,Bungalow,3,5,Yes,Grid + Solar,2007-07-19
CUST00190374,Semi-Detached,2,4,No,Company Provided,2018-09-23
CUST00029225,Bungalow,2,6,No,Grid + Solar,2009-12-02
CUST00116108,Detached,3,5,No,Grid + Solar,1986-10-21
CUST00085434,Detached,3,7,No,Solar,1996-10-24
CUST00014700,Bungalow,2,7,No,Grid + Solar,2004-10-23
CUST00164697,Detached,3,4,No,Solar,1983-11-02
CUST00228264,Detached,2,3,No,Solar,2007-12-29
CUST00135143,Terraced,1,3,No,Grid + Solar,2013-12-11
CUST00165345,Flat,3,2,No,Company Provided,1972-12-23
CUST00229197,Detached,3,5,No,Company Provided,2017-10-06
CUST00048636,Terraced,2,5,No,Company Provided,2009-11-02
CUST00246877,Flat,2,7,No,Solar,1999-01-13
CUST00141128,Bungalow,3,7,Yes,Company Provided,2012-12-16
CUST00204695,Detached,3,6,No,Grid + Solar,1996-07-05
CUST00145291,Terraced,2,7,No,Company Provided,2010-05-19
CUST00065204,Terraced,1,5,No,Grid + Solar,1988-10-16
CUST00029110,Bungalow,2,2,No,Company Provided,1985-07-20
CUST00072558,Flat,2,5,No,Grid + Solar,1988-04-09
CUST00030052,Semi-Detached,2,7,No,Company Provided,1972-12-30
CUST00069113,Bungalow,3,7,Yes,Grid + Solar,1975-10-10
CUST00203651,Flat,1,3,No,Grid + Solar,1999-04-30
CUST00152910,Bungalow,3,2,Yes,Grid + Solar,2005-04-21
CUST00157271,Terraced,2,4,Yes,Company Provided,1973-12-06
CUST00036368,Terraced,3,5,Yes,Company Provided,1978-12-16
CUST00178596,Flat,2,5,Yes,Solar,1997-09-26
CUST00229843,Terraced,2,5,No,Grid + Solar,1997-06-01
CUST00234046,Flat,3,5,No,Grid + Solar,1977-05-25
CUST00199888,Semi-Detached,3,7,No,Grid + Solar,1990-11-27
CUST00019885,Terraced,3,2,Yes,Solar,2014-01-11
CUST00021802,Bungalow,3,3,No,Company Provided,1977-08-10
CUST00219811,Detached,2,2,Yes,Grid + Solar,1993-05-30
CUST00181789,Detached,2,3,No,Solar,1981-06-25
CUST00031233,Bungalow,3,5,No,Solar,1978-05-25
CUST00222652,Bungalow,2,6,No,Grid + Solar,1972-05-04
CUST00196372,Flat,2,4,Yes,Solar,2000-08-16
CUST00023804,Terraced,2,3,No,Grid + Solar,1991-11-04
CUST00111788,Detached,1,3,No,Company Provided,1982-05-12
CUST00114626,Flat,2,3,No,Solar,2000-10-30
CUST00236666,Terraced,3,2,Yes,Solar,1983-12-14
CUST00005307,Terraced,1,5,No,Company Provided,2013-06-23
CUST00201804,Terraced,3,2,Yes,Grid + Solar,2009-02-10
CUST00267775,Detached,1,5,No,Company Provided,1993-04-11
CUST00138919,Detached,3,6,Yes,Grid + Solar,1976-11-26
CUST00058227,Bungalow,1,7,No,Company Provided,1975-04-17
CUST00013600,Detached,1,2,No,Grid + Solar,1976-10-19
CUST00167080,Flat,1,2,Yes,Grid + Solar,2004-05-09
CUST00220822,Flat,3,3,Yes,Grid + Solar,1985-04-13
CUST00162818,Semi-Detached,1,4,Yes,Grid + Solar,2000-02-07
CUST00094932,Terraced,2,4,Yes,Grid + Solar,1978-04-23
CUST00018768,Flat,3,5,Yes,Company Provided,1999-10-09
CUST00214778,Flat,2,2,Yes,Grid + Solar,2014-12-30
CUST00028267,Semi-Detached,3,4,No,Company Provided,1986-03-13
CUST00164565,Bungalow,1,7,No,Solar,2009-10-01
CUST00082998,Terraced,3,3,No,Company Provided,1984-11-28
CUST00254185,Bungalow,2,2,Yes,Grid + Solar,2000-02-03
CUST00113474,Detached,1,4,No,Company Provided,1978-02-20
CUST00061571,Detached,3,4,Yes,Company Provided,1993-12-20
CUST00177873,Bungalow,3,5,Yes,Solar,1995-06-02
CUST00147668,Semi-Detached,2,4,No,Company Provided,1994-07-16
CUST00238449,Terraced,3,3,No,Grid + Solar,2010-04-11
CUST00221672,Flat,1,3,Yes,Solar,2016-04-01
CUST00133261,Semi-Detached,1,4,Yes,Grid + Solar,2011-02-27
CUST00043624,Detached,3,2,No,Grid + Solar,2007-10-29
CUST00230511,Semi-Detached,2,7,Yes,Company Provided,1987-05-09
CUST00034643,Bungalow,1,7,No,Solar,2003-10-10
CUST00251533,Bungalow,1,6,No,Solar,1972-09-22
CUST00081331,Semi-Detached,2,3,Yes,Solar,2016-11-11
CUST00063176,Bungalow,2,5,No,Grid + Solar,2013-06-12
CUST00026791,Semi-Detached,1,5,No,Grid + Solar,2017-08-01
CUST00098791,Terraced,2,4,Yes,Company Provided,1992-01-24
CUST00194137,Flat,1,5,Yes,Grid + Solar,1987-01-10
CUST00263158,Semi-Detached,1,6,No,Grid + Solar,1995-03-10
CUST00135738,Semi-Detached,2,4,No,Grid + Solar,1995-10-29
CUST00069362,Detached,1,7,No,Grid + Solar,1995-09-03
CUST00033561,Terraced,2,4,Yes,Solar,1984-07-14
CUST00036335,Bungalow,3,3,No,Company Provided,1979-01-28
CUST00043433,Semi-Detached,3,3,Yes,Solar,2014-05-14
CUST00226455,Semi-Detached,1,7,No,Company Provided,2000-05-27
CUST00054640,Detached,2,5,No,Grid + Solar,1984-11-02
CUST00000969,Flat,3,6,No,Company Provided,1996-11-27
CUST00203673,Semi-Detached,3,7,No,Solar,1998-07-05
CUST00185614,Flat,1,2,Yes,Company Provided,1977-02-26
CUST00226283,Flat,1,7,Yes,Grid + Solar,2010-04-04
CUST00236299,Semi-Detached,3,2,Yes,Solar,2016-05-15
CUST00135311,Bungalow,2,5,No,Company Provided,1996-01-09
CUST00177733,Bungalow,3,5,Yes,Company Provided,1993-12-09
CUST00217961,Terraced,1,4,Yes,Solar,2012-04-21
CUST00016349,Bungalow,3,7,Yes,Solar,1983-12-15
CUST00204091,Detached,1,2,No,Solar,1977-01-25
CUST00231724,Semi-Detached,2,2,No,Solar,1972-10-04
CUST00121971,Semi-Detached,2,2,Yes,Grid + Solar,1973-02-23
CUST00131926,Terraced,3,6,No,Company Provided,1989-01-13
CUST00212280,Detached,2,5,Yes,Solar,2009-12-26
CUST00264251,Terraced,2,5,Yes,Solar,1990-03-31
CUST00189075,Detached,1,5,Yes,Company Provided,2005-08-19
CUST00114798,Detached,2,6,Yes,Grid + Solar,2014-03-23
CUST00243359,Detached,2,2,Yes,Grid + Solar,1970-06-23
CUST00026288,Flat,2,3,Yes,Solar,2014-10-22
CUST00159395,Bungalow,3,7,Yes,Solar,1975-12-26
CUST00200238,Terraced,1,5,No,Solar,1991-07-06
CUST00060470,Terraced,2,6,No,Solar,1993-06-16
CUST00179393,Detached,2,5,No,Solar,2007-04-25
CUST00067486,Detached,3,4,Yes,Solar,2013-07-10
CUST00129226,Bungalow,3,2,Yes,Company Provided,1984-12-30
CUST00001831,Terraced,2,5,Yes,Company Provided,1994-01-05
CUST00010668,Bungalow,2,4,Yes,Company Provided,2014-08-01
CUST00195478,Terraced,2,4,No,Solar,1975-03-11
CUST00169408,Bungalow,3,5,Yes,Solar,1978-03-01
CUST00208745,Flat,3,7,No,Solar,1979-10-27
CUST00073894,Detached,2,2,No,Grid + Solar,2016-04-03
CUST00263566,Detached,1,4,Yes,Solar,2009-07-18
CUST00211428,Flat,1,7,No,Solar,2001-08-25
CUST00043478,Detached,1,5,No,Grid + Solar,1997-06-30
CUST00167973,Semi-Detached,1,6,No,Company Provided,1982-08-09
CUST00144112,Detached,2,4,Yes,Company Provided,2008-08-05
CUST00150672,Semi-Detached,1,6,Yes,Solar,2005-11-23
CUST00154442,Semi-Detached,1,3,No,Solar,1988-09-02
CUST00068125,Semi-Detached,2,6,Yes,Company Provided,2008-01-17
CUST00149088,Bungalow,1,6,Yes,Solar,1991-10-25
CUST00071118,Bungalow,2,3,No,Grid + Solar,2007-12-04
CUST00013186,Terraced,3,3,No,Grid + Solar,1999-01-21
CUST00104358,Bungalow,1,6,Yes,Company Provided,2004-01-14
CUST00238576,Detached,2,5,No,Solar,1980-06-29
CUST00111166,Flat,3,6,Yes,Solar,2006-05-12
CUST00081463,Flat,2,5,No,Solar,2006-05-20
CUST00072996,Bungalow,3,7,Yes,Company Provided,2015-11-15
CUST00116048,Semi-Detached,2,3,Yes,Grid + Solar,1998-06-03
CUST00103916,Semi-Detached,2,6,No,Grid + Solar,2004-03-10
CUST00085268,Semi-Detached,2,3,Yes,Company Provided,2009-08-29
CUST00214186,Detached,2,3,No,Company Provided,1997-05-14
CUST00042934,Detached,3,2,No,Grid + Solar,1995-12-15
CUST00052866,Bungalow,3,7,No,Solar,1995-09-17
CUST00047921,Detached,1,6,Yes,Company Provided,1989-03-09
CUST00055021,Semi-Detached,3,7,No,Company Provided,1971-07-10
CUST00049311,Terraced,1,7,No,Solar,2006-03-20
CUST00170616,Bungalow,2,3,No,Company Provided,1990-03-21
