pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC4891,CUST00134785,G,42,68
PC2144,CUST00174006,C,56,57
PC4374,CUST00043219,A,37,51
PC6249,CUST00238425,G,9,85
PC6011,CUST00123564,C,64,56
PC1178,CUST00132688,F,5,71
PC8198,CUST00077419,B,70,70
PC6192,CUST00223659,G,79,96
PC7621,CUST00052424,E,61,76
PC4823,CUST00195762,E,79,74
PC5404,CUST00179049,A,70,67
PC4927,CUST00211235,D,89,83
PC7517,CUST00092722,E,93,64
PC9985,CUST00244606,E,72,89
PC8982,CUST00131635,F,50,99
PC9397,CUST00166001,A,96,96
PC5476,CUST00028042,A,71,96
PC9203,CUST00192896,F,28,88
PC5271,CUST00265461,C,11,66
PC6816,CUST00070210,B,71,75
PC7763,CUST00042233,D,62,56
PC1995,CUST00100025,G,62,64
PC2961,CUST00194161,A,41,55
PC8253,CUST00054724,A,70,76
PC7724,CUST00017557,F,25,74
PC7304,CUST00172498,G,82,71
PC8720,CUST00241860,G,55,82
PC6175,CUST00090042,F,82,90
PC9576,CUST00239452,E,11,99
PC5184,CUST00226386,B,32,67
PC5625,CUST00142553,G,49,57
PC1945,CUST00145912,D,86,83
PC8293,CUST00112084,C,28,70
PC3633,CUST00130383,E,48,65
PC4682,CUST00107119,D,84,91
PC4960,CUST00205249,C,60,74
PC6064,CUST00104897,E,20,56
PC6417,CUST00270450,D,51,81
PC6718,CUST00000084,A,45,69
PC5729,CUST00021831,C,57,70
PC7770,CUST00071163,E,34,71
PC6645,CUST00106594,A,35,61
PC9994,CUST00232518,A,81,87
PC9330,CUST00268440,B,70,91
PC8898,CUST00137526,E,72,70
PC5406,CUST00024276,B,95,97
PC4053,CUST00042313,E,84,57
PC7179,CUST00110999,C,45,84
PC7375,CUST00042428,F,75,85
PC1821,CUST00178881,D,48,62
PC7654,CUST00127582,E,71,96
PC2620,CUST00077009,E,73,75
PC5136,CUST00179253,E,30,90
PC2618,CUST00065809,B,17,84
PC4926,CUST00269660,B,88,86
PC2764,CUST00033941,G,47,65
PC6893,CUST00166531,B,21,93
PC6834,CUST00108500,E,70,94
PC6726,CUST00102641,B,48,87
PC3346,CUST00224540,C,85,91
PC8855,CUST00032648,C,20,51
PC8822,CUST00050064,F,53,82
PC2449,CUST00186642,D,82,95
PC9904,CUST00222141,C,89,71
PC3260,CUST00248237,C,1,89
PC4165,CUST00264912,A,2,85
PC3497,CUST00037418,E,45,55
PC2080,CUST00252445,F,47,79
PC4842,CUST00040738,E,83,94
PC7979,CUST00053737,F,91,50
PC3529,CUST00181204,D,13,55
PC1626,CUST00006226,G,36,60
PC7386,CUST00016004,F,5,89
PC5806,CUST00100910,D,85,87
PC4467,CUST00249265,C,54,78
PC7277,CUST00031191,E,9,66
PC1836,CUST00108845,D,28,83
PC6452,CUST00210792,B,26,68
PC8168,CUST00201620,B,34,81
PC5277,CUST00211648,E,86,74
PC7400,CUST00082155,D,18,61
PC6983,CUST00027309,D,76,96
PC1668,CUST00171259,B,20,71
PC1047,CUST00007068,D,94,66
PC2446,CUST00172870,D,39,58
PC2701,CUST00210030,G,4,50
PC8920,CUST00015018,G,59,91
PC3074,CUST00084926,E,4,70
PC7702,CUST00157009,C,38,52
PC9945,CUST00220518,E,78,71
PC3910,CUST00087453,E,18,80
PC5334,CUST00148952,A,36,71
PC4274,CUST00074187,F,27,87
PC9239,CUST00082901,C,79,85
PC4947,CUST00143546,E,93,65
PC3360,CUST00221960,A,97,67
PC3599,CUST00139772,E,45,72
PC7073,CUST00023530,G,53,89
PC3187,CUST00064424,B,45,75
PC6211,CUST00023110,F,59,85
PC3120,CUST00229365,C,82,93
PC1878,CUST00221251,F,46,86
PC5800,CUST00036280,C,37,58
PC7441,CUST00167346,B,49,91
PC6410,CUST00173510,F,35,79
PC8229,CUST00211842,A,22,94
PC3920,CUST00042513,F,51,89
PC5971,CUST00221414,A,94,82
PC2622,CUST00249105,F,40,73
PC2514,CUST00016434,A,56,75
PC2775,CUST00251223,C,69,95
PC1855,CUST00251497,D,52,94
PC2400,CUST00253811,A,88,99
PC1176,CUST00258874,D,53,91
PC3574,CUST00060174,F,84,83
PC3306,CUST00126299,C,66,65
PC7356,CUST00159406,D,61,91
PC2697,CUST00211882,C,78,95
PC1087,CUST00152882,F,30,84
PC9965,CUST00005639,G,95,89
PC3167,CUST00148912,B,57,77
PC2542,CUST00213439,F,2,93
PC2569,CUST00215445,D,14,77
PC1708,CUST00201786,C,78,58
PC5941,CUST00203189,G,4,89
PC9586,CUST00264456,A,5,81
PC5585,CUST00092415,D,89,62
PC1872,CUST00238191,G,23,76
PC6672,CUST00114748,E,63,97
PC1506,CUST00260328,G,61,51
PC3964,CUST00243921,G,91,59
PC9492,CUST00259509,E,60,97
PC7236,CUST00198838,C,54,94
PC8526,CUST00230495,A,24,53
PC5133,CUST00107236,D,40,99
PC1861,CUST00084391,A,52,77
PC1695,CUST00109761,B,50,65
PC6427,CUST00134665,A,52,65
PC9403,CUST00045942,E,95,55
PC2895,CUST00013918,B,79,65
PC6680,CUST00250936,G,81,72
PC9538,CUST00246329,G,25,57
PC2904,CUST00037663,F,80,60
PC7662,CUST00107636,A,27,56
PC9589,CUST00262236,A,4,92
PC3936,CUST00216056,D,9,99
PC3379,CUST00132238,E,39,90
PC3528,CUST00209503,A,86,82
PC3034,CUST00120049,F,16,55
PC2855,CUST00066685,G,8,77
PC7551,CUST00034145,D,61,70
PC8933,CUST00200131,E,60,66
PC5211,CUST00120722,G,69,95
PC4077,CUST00157335,C,33,63
PC8930,CUST00098574,G,69,63
PC3435,CUST00146783,C,73,97
PC7931,CUST00211060,D,51,84
PC8168,CUST00218628,A,19,97
PC9876,CUST00074827,G,25,99
PC2433,CUST00203854,G,69,91
PC8411,CUST00003977,G,13,70
PC7156,CUST00010622,G,61,73
PC9011,CUST00181273,B,95,84
PC1366,CUST00195118,F,46,79
PC6642,CUST00248127,G,54,98
PC1787,CUST00264700,G,89,96
PC1513,CUST00140826,F,25,69
PC6927,CUST00046824,D,71,53
PC2750,CUST00089088,F,82,73
PC7626,CUST00149074,G,76,85
PC3331,CUST00032765,D,83,51
PC5420,CUST00200734,F,77,80
PC2827,CUST00032543,E,37,97
PC1751,CUST00118778,C,63,67
PC2031,CUST00113177,G,6,61
PC7194,CUST00236012,E,50,68
PC7975,CUST00084472,A,66,59
PC8736,CUST00249972,B,62,50
PC5332,CUST00142867,A,75,75
PC8780,CUST00064664,F,54,87
PC9776,CUST00005961,C,36,50
PC4079,CUST00101195,A,20,53
PC2199,CUST00057941,C,32,50
PC6601,CUST00156297,A,11,66
PC3031,CUST00062593,A,2,84
PC7410,CUST00251643,D,71,96
PC8580,CUST00037936,F,75,52
PC2040,CUST00222115,D,80,61
PC2608,CUST00076325,D,42,53
PC8263,CUST00202201,A,82,65
PC1631,CUST00139290,C,23,89
PC1246,CUST00205863,D,85,95
PC8762,CUST00076075,B,51,91
PC5452,CUST00155961,C,50,83
PC4329,CUST00087751,B,63,67
PC8999,CUST00250791,D,26,99
PC6818,CUST00222272,F,26,80
PC7592,CUST00245738,D,2,77
PC2843,CUST00204374,D,46,72
PC4439,CUST00071380,E,41,83
PC3774,CUST00122404,A,56,75
PC2209,CUST00088694,A,84,91
PC6328,CUST00130003,F,57,68
PC2800,CUST00003649,B,95,55
PC1285,CUST00172310,D,62,93
PC3234,CUST00182298,D,63,65
PC3390,CUST00175280,C,34,83
PC2165,CUST00194930,G,44,76
PC9197,CUST00029361,G,76,50
PC9147,CUST00195885,E,18,78
PC7343,CUST00214930,A,64,50
PC9683,CUST00263867,A,72,55
PC4036,CUST00027539,C,38,59
PC5137,CUST00208070,A,16,85
PC3229,CUST00263891,F,35,70
PC4323,CUST00253688,E,67,83
PC7284,CUST00116195,G,85,98
PC5010,CUST00150816,C,4,88
PC8389,CUST00178861,B,92,70
PC2946,CUST00023640,D,8,66
PC4787,CUST00155137,A,6,97
PC6949,CUST00180997,E,46,75
PC1192,CUST00198105,F,50,52
PC7509,CUST00165959,A,40,55
PC5198,CUST00104864,B,83,59
PC4982,CUST00107848,A,26,80
PC5181,CUST00138624,D,18,91
PC6361,CUST00236520,F,3,81
PC4744,CUST00090217,E,49,59
PC7662,CUST00263027,E,91,65
PC3410,CUST00005757,F,90,84
PC8561,CUST00140625,C,66,67
PC4000,CUST00236124,D,78,91
PC3435,CUST00132254,A,21,89
PC7378,CUST00262680,C,10,61
PC9626,CUST00165860,D,45,97
PC6627,CUST00068805,B,77,90
PC7189,CUST00159753,G,51,69
PC7981,CUST00266470,A,48,92
PC7724,CUST00071097,G,77,55
PC9186,CUST00024468,F,18,95
PC1778,CUST00221637,E,39,76
PC5874,CUST00119627,F,87,56
PC8063,CUST00233097,A,42,70
PC2209,CUST00249326,B,85,86
PC6244,CUST00267137,B,14,81
PC6722,CUST00236732,D,72,53
PC8565,CUST00066529,E,69,87
PC5378,CUST00020456,D,34,51
PC6882,CUST00045947,C,18,56
PC7207,CUST00122809,A,5,99
PC7988,CUST00066773,F,87,88
PC1954,CUST00262252,B,73,63
PC9955,CUST00071406,G,30,62
PC3006,CUST00187129,D,75,52
PC1373,CUST00197285,G,88,97
PC8046,CUST00012128,A,16,88
PC3418,CUST00133770,A,53,64
PC8979,CUST00072706,B,23,57
PC8982,CUST00044548,C,31,59
PC8107,CUST00078716,E,57,85
PC9454,CUST00024805,E,19,57
PC2650,CUST00058669,D,92,66
PC1625,CUST00063014,D,79,61
PC9431,CUST00147634,E,61,63
PC2998,CUST00066948,D,32,52
PC8144,CUST00082281,B,9,55
PC6039,CUST00099280,E,80,95
PC5545,CUST00136603,E,22,64
PC3527,CUST00230835,E,48,81
PC3546,CUST00258131,C,5,64
PC9095,CUST00214172,G,35,54
PC8794,CUST00108649,G,77,61
PC1005,CUST00258434,E,25,89
PC9915,CUST00133507,F,60,87
PC4640,CUST00046394,C,69,64
PC9273,CUST00118402,A,29,89
PC3910,CUST00225243,F,63,71
PC9821,CUST00202607,F,70,86
PC3680,CUST00196395,B,12,95
PC5834,CUST00005689,C,85,97
PC3948,CUST00179394,A,32,75
PC4799,CUST00003177,A,75,89
PC6906,CUST00239387,G,74,69
PC3400,CUST00127810,A,6,90
PC6803,CUST00072790,F,82,93
PC8877,CUST00221494,G,37,75
PC3997,CUST00135628,G,53,74
PC2616,CUST00238527,B,92,56
PC3567,CUST00091918,C,34,58
PC6074,CUST00246302,B,6,61
PC6982,CUST00092356,A,89,85
PC2898,CUST00110403,B,75,99
PC9570,CUST00181978,B,2,91
PC7319,CUST00174654,C,80,79
PC3124,CUST00268588,C,32,87
PC6858,CUST00027156,F,90,78
PC2761,CUST00197151,A,97,66
PC6436,CUST00145942,A,92,68
PC3761,CUST00255890,F,76,87
PC4404,CUST00143065,F,96,92
PC9730,CUST00146100,G,57,74
PC5576,CUST00243572,E,97,56
PC1266,CUST00248444,F,33,65
PC5395,CUST00117039,F,16,63
PC7686,CUST00195371,G,40,97
PC6317,CUST00063252,G,71,65
PC8708,CUST00024995,B,47,79
PC6591,CUST00200886,B,44,98
PC1587,CUST00041784,C,83,62
PC3235,CUST00094283,A,88,88
PC4236,CUST00020925,C,81,70
PC3462,CUST00029228,E,53,64
PC2251,CUST00100359,C,37,94
PC7713,CUST00025700,A,69,84
PC3474,CUST00027702,A,18,71
PC5628,CUST00247989,E,89,80
PC4127,CUST00096457,C,17,50
PC1707,CUST00058429,A,23,65
PC9706,CUST00173047,D,62,74
PC8063,CUST00118954,F,93,74
PC3583,CUST00042511,G,18,73
PC2291,CUST00112386,D,88,67
PC6354,CUST00264494,B,26,64
PC7759,CUST00169975,D,54,77
PC6133,CUST00179689,B,68,53
PC7822,CUST00052166,D,89,86
PC1561,CUST00007403,D,73,84
PC9326,CUST00042680,F,65,72
PC6944,CUST00001592,G,35,94
PC1913,CUST00000427,F,26,72
PC9005,CUST00038774,E,34,87
PC2914,CUST00072048,F,56,87
PC9904,CUST00167021,A,41,51
PC7312,CUST00123091,G,68,99
PC3311,CUST00175829,B,71,73
PC5016,CUST00262582,C,93,83
PC1192,CUST00162229,A,35,57
PC9547,CUST00061038,A,11,53
PC8790,CUST00065516,B,52,75
PC8667,CUST00196277,B,87,82
PC8069,CUST00240712,C,28,50
PC9908,CUST00004432,A,33,74
PC8440,CUST00124749,D,38,61
PC9418,CUST00258439,A,95,59
PC2613,CUST00059329,C,69,85
PC4981,CUST00126830,D,7,88
PC1423,CUST00167278,F,95,58
PC6405,CUST00033408,A,42,66
PC7765,CUST00226093,C,96,56
PC4255,CUST00172257,C,53,56
PC6321,CUST00174330,B,45,96
PC2087,CUST00244714,G,36,62
PC4243,CUST00132506,D,71,57
PC8721,CUST00148052,E,80,72
PC9325,CUST00166728,B,90,94
PC4178,CUST00250397,F,51,58
PC8811,CUST00105981,G,71,94
PC3143,CUST00257355,F,88,84
PC1961,CUST00113480,C,56,69
PC1451,CUST00043862,B,38,99
PC3022,CUST00260682,D,83,84
PC2300,CUST00264589,G,14,88
PC7675,CUST00237404,G,74,73
PC7063,CUST00084360,G,16,72
PC5233,CUST00147447,D,85,58
PC5974,CUST00217357,C,98,59
PC9284,CUST00235899,B,52,63
PC3637,CUST00255185,C,54,90
PC1804,CUST00086200,F,92,90
PC5675,CUST00061875,G,15,55
PC6655,CUST00256524,A,41,78
PC7632,CUST00163492,C,44,73
PC7452,CUST00230876,G,55,62
PC4939,CUST00035435,C,2,78
PC9111,CUST00253345,F,28,67
PC2400,CUST00209252,C,73,73
PC1202,CUST00066510,F,11,69
PC7136,CUST00076836,C,44,98
PC4863,CUST00223022,C,27,63
PC4678,CUST00257815,G,73,67
PC3756,CUST00263298,G,24,76
PC7699,CUST00138132,G,69,74
PC7227,CUST00246183,E,98,96
PC1476,CUST00246541,F,19,60
PC7922,CUST00253492,A,29,66
PC3823,CUST00196157,E,63,70
PC8978,CUST00196947,B,9,59
PC2261,CUST00269044,G,27,78
PC9755,CUST00020363,E,84,64
PC6155,CUST00112168,G,57,78
PC9232,CUST00167718,F,17,90
PC1460,CUST00096079,E,64,80
PC4455,CUST00018308,G,94,80
PC3093,CUST00121453,F,27,76
PC2001,CUST00116693,F,91,56
PC1378,CUST00156902,B,57,85
PC6101,CUST00222267,C,19,97
PC8314,CUST00237135,A,29,96
PC2909,CUST00138279,F,77,80
PC8901,CUST00071792,D,30,80
PC3124,CUST00205882,B,51,61
PC9477,CUST00130343,E,10,86
PC6285,CUST00195458,B,91,94
PC8863,CUST00101622,F,58,52
PC6633,CUST00150292,A,79,62
PC6826,CUST00210903,F,40,69
PC3053,CUST00220780,G,88,90
PC3922,CUST00234540,E,42,84
PC7073,CUST00092474,E,12,72
PC9689,CUST00055752,B,64,80
PC2635,CUST00259703,D,51,81
PC5763,CUST00260777,F,79,87
PC5432,CUST00034187,G,54,93
PC8125,CUST00074221,F,21,91
PC1812,CUST00033727,G,27,91
PC2257,CUST00204562,E,41,97
PC7492,CUST00247844,G,50,62
PC8500,CUST00210086,G,15,73
PC3596,CUST00056468,G,37,82
PC8719,CUST00232049,G,83,59
PC6486,CUST00126594,A,89,95
PC5628,CUST00043883,C,34,71
PC9250,CUST00090035,E,35,64
PC6308,CUST00210983,G,28,83
PC1899,CUST00123401,E,23,71
PC6407,CUST00076116,C,68,85
PC2369,CUST00082040,B,92,70
PC8654,CUST00180651,B,53,99
PC8088,CUST00104151,A,3,98
PC5490,CUST00046874,D,90,67
PC4106,CUST00101720,B,77,82
PC2524,CUST00112463,E,82,65
PC2318,CUST00140476,C,47,69
PC2008,CUST00170201,A,25,79
PC1623,CUST00124333,F,61,61
PC5749,CUST00002149,A,20,91
PC9080,CUST00213588,F,14,88
PC3649,CUST00066097,B,59,82
PC2550,CUST00164314,D,54,63
PC1213,CUST00261016,E,55,92
PC2948,CUST00189848,A,59,63
PC1290,CUST00165207,G,88,68
PC6250,CUST00184818,B,5,68
PC7491,CUST00219134,F,53,92
PC9088,CUST00224056,C,27,80
PC3370,CUST00219656,G,52,64
PC3418,CUST00173817,D,89,80
PC5997,CUST00223092,G,89,66
PC9484,CUST00139917,C,44,89
PC2450,CUST00177756,B,73,61
PC3601,CUST00135649,D,4,62
PC9150,CUST00254051,D,38,94
PC5118,CUST00057227,D,96,54
PC9063,CUST00172057,E,63,74
PC2929,CUST00243357,C,21,89
PC6405,CUST00142228,F,49,89
PC8524,CUST00095788,A,62,57
PC7891,CUST00016951,D,37,86
PC5029,CUST00167393,B,27,62
PC3103,CUST00159070,F,67,87
PC5479,CUST00185125,D,7,95
PC1019,CUST00258918,D,66,97
PC4684,CUST00103983,E,54,86
PC3300,CUST00074712,G,8,62
PC3036,CUST00242796,B,80,77
PC7739,CUST00208320,F,65,84
PC2412,CUST00208427,B,75,80
PC1872,CUST00107082,D,56,52
PC2180,CUST00042871,G,60,68
PC7647,CUST00255068,A,87,68
PC1676,CUST00128880,G,13,65
PC7336,CUST00062865,C,92,93
PC6870,CUST00194055,D,30,71
PC7506,CUST00018248,E,57,77
PC3962,CUST00169951,B,20,74
PC4389,CUST00036474,A,66,66
PC4879,CUST00083069,G,98,59
PC1976,CUST00102917,G,71,83
PC7230,CUST00171713,G,65,56
PC2679,CUST00145244,E,66,61
PC3810,CUST00268951,B,95,69
PC5126,CUST00162585,A,70,68
PC8202,CUST00205504,F,22,96
PC3870,CUST00177077,E,90,88
PC3959,CUST00014890,B,72,73
PC8632,CUST00267986,G,93,81
PC6167,CUST00002056,D,93,73
PC9471,CUST00193651,C,20,58
PC3290,CUST00167673,D,3,79
PC6643,CUST00053698,B,59,66
PC4740,CUST00270751,A,5,89
PC5376,CUST00271092,D,74,68
PC3983,CUST00159319,C,10,71
PC8753,CUST00218987,F,34,91
PC5291,CUST00175352,D,68,94
PC4014,CUST00074950,F,95,97
PC4085,CUST00104380,G,21,81
PC4077,CUST00182753,F,54,72
PC1836,CUST00176553,C,13,68
PC2975,CUST00082584,F,22,62
PC3145,CUST00045883,F,74,81
PC7024,CUST00157481,C,18,98
PC9600,CUST00168332,F,2,71
PC2630,CUST00100348,A,4,60
PC5431,CUST00235229,C,58,61
PC3813,CUST00261458,B,27,75
PC4608,CUST00188211,E,21,60
PC2085,CUST00195509,A,39,58
PC2613,CUST00266692,G,35,61
PC8172,CUST00164581,F,67,89
PC7588,CUST00183781,B,32,80
PC8711,CUST00016771,B,73,70
PC8761,CUST00245754,E,76,52
PC1931,CUST00211230,F,50,72
PC3659,CUST00039000,D,27,54
PC7517,CUST00135405,A,21,93
PC8892,CUST00269142,G,50,69
PC8368,CUST00257828,B,37,76
PC7965,CUST00105965,F,78,56
PC6518,CUST00083809,C,49,67
PC3386,CUST00156187,B,83,79
PC2439,CUST00052678,A,51,86
PC2243,CUST00251428,C,35,89
PC4444,CUST00209734,A,60,63
PC1295,CUST00039004,E,23,62
PC9146,CUST00238212,G,78,62
PC1679,CUST00049498,C,69,91
PC7266,CUST00071090,B,56,65
PC5582,CUST00242632,G,85,68
PC2216,CUST00039860,F,46,54
PC3240,CUST00176797,G,12,73
PC9572,CUST00251440,C,88,58
PC4399,CUST00259985,F,1,62
PC2332,CUST00096833,A,75,55
PC5462,CUST00209879,G,36,59
PC2967,CUST00258549,F,3,88
PC9380,CUST00261089,F,10,62
PC9206,CUST00095392,D,73,88
PC7681,CUST00268425,B,50,86
PC8920,CUST00058368,A,53,77
PC6421,CUST00202518,B,12,87
PC3583,CUST00043907,F,19,68
PC1748,CUST00092900,G,57,69
PC1691,CUST00220536,B,66,65
PC7057,CUST00134850,F,84,53
PC8522,CUST00035521,D,52,98
PC7415,CUST00227914,F,63,99
PC8579,CUST00244600,E,88,78
PC1450,CUST00142264,E,68,90
PC1603,CUST00020044,E,56,57
PC5590,CUST00159647,D,98,63
PC9777,CUST00197452,E,90,73
PC6051,CUST00146759,C,49,52
PC9004,CUST00178212,D,74,94
PC9588,CUST00173615,G,19,72
PC5948,CUST00006606,B,39,55
PC5484,CUST00026799,C,23,53
PC4814,CUST00035436,E,27,55
PC1464,CUST00232682,G,48,57
PC3895,CUST00055772,F,54,94
PC1341,CUST00059075,C,82,89
PC9127,CUST00028932,E,50,94
PC1325,CUST00191675,C,80,62
PC6920,CUST00006020,G,29,63
PC2077,CUST00156166,D,87,67
PC9552,CUST00179158,A,89,58
PC9618,CUST00117667,C,3,53
PC9496,CUST00156278,F,3,72
PC7879,CUST00074231,F,33,91
PC7437,CUST00088192,D,64,98
PC7110,CUST00139660,D,12,86
PC3027,CUST00189674,D,88,79
PC3973,CUST00193899,E,4,88
PC8619,CUST00256196,E,43,59
PC7162,CUST00133991,G,71,64
PC7150,CUST00096510,A,95,59
PC4273,CUST00250517,E,77,65
PC4692,CUST00120915,E,35,95
PC2974,CUST00231608,F,68,85
PC5877,CUST00137141,E,21,77
PC6553,CUST00143927,D,24,94
PC2824,CUST00073455,F,27,64
PC3506,CUST00214147,E,42,90
PC5992,CUST00005443,A,96,63
PC6750,CUST00171813,G,57,69
PC4164,CUST00160651,B,84,71
PC7590,CUST00023977,D,47,57
PC1043,CUST00243751,D,77,69
PC1326,CUST00220135,F,17,85
PC5988,CUST00048617,F,49,88
PC3214,CUST00243566,E,77,61
PC6346,CUST00146947,A,18,67
PC5730,CUST00156889,A,32,53
PC9908,CUST00185642,F,77,98
PC9522,CUST00195972,G,9,93
PC8979,CUST00051973,G,5,59
PC9013,CUST00174071,D,92,51
PC4995,CUST00013807,B,12,93
PC7184,CUST00216768,D,79,88
PC9238,CUST00022176,A,31,73
PC8859,CUST00171985,G,99,98
PC3028,CUST00072085,A,12,67
PC7422,CUST00223458,E,83,76
PC5515,CUST00014140,E,41,55
PC5246,CUST00102859,G,53,90
PC5649,CUST00164615,E,56,52
PC3887,CUST00201345,D,8,86
PC5335,CUST00015521,F,42,74
PC8248,CUST00098983,E,95,70
PC7617,CUST00202594,F,46,94
PC6906,CUST00066407,G,43,97
PC7542,CUST00243284,G,25,51
PC6851,CUST00176723,A,99,89
PC7472,CUST00204795,E,87,71
PC8836,CUST00175825,D,6,56
PC6790,CUST00042891,F,28,95
PC7323,CUST00236219,G,90,83
PC1256,CUST00240522,E,26,81
PC8748,CUST00114648,B,93,87
PC2115,CUST00097803,E,46,89
PC7678,CUST00225565,G,90,85
PC7958,CUST00012053,A,7,83
PC5658,CUST00244500,E,12,92
PC4977,CUST00087386,C,74,86
PC8733,CUST00013173,E,26,61
PC2269,CUST00233882,F,97,61
PC4389,CUST00169430,F,63,53
PC8031,CUST00024637,F,54,96
PC4310,CUST00154322,G,45,92
PC4597,CUST00002840,E,50,66
PC9643,CUST00016367,B,14,85
PC6255,CUST00029255,G,11,54
PC3198,CUST00232098,C,82,91
PC7596,CUST00265245,B,38,65
PC9358,CUST00059303,F,90,83
PC5258,CUST00238569,G,13,83
PC4665,CUST00030181,B,18,95
PC8816,CUST00087726,A,4,62
PC7454,CUST00172044,B,90,85
PC7731,CUST00043880,C,77,99
PC3168,CUST00145258,D,38,97
PC1950,CUST00129225,F,98,88
PC1114,CUST00027452,F,34,80
PC4344,CUST00243070,G,28,69
PC2096,CUST00165265,B,90,72
PC1907,CUST00001281,G,38,72
PC3448,CUST00134057,C,9,70
PC9189,CUST00210937,C,6,96
PC2408,CUST00065162,A,58,98
PC6494,CUST00261393,B,28,82
PC7311,CUST00196290,C,68,63
PC4968,CUST00012106,G,79,99
PC9622,CUST00099942,G,66,85
PC1776,CUST00247261,A,91,85
PC8869,CUST00263098,F,28,90
PC5547,CUST00071605,B,44,95
PC6255,CUST00204796,C,91,71
PC7809,CUST00125160,B,77,88
PC5993,CUST00068594,D,97,52
PC6397,CUST00092863,B,72,92
PC7011,CUST00118994,C,43,53
PC9865,CUST00151781,C,80,99
PC9119,CUST00033866,D,16,60
PC1598,CUST00002297,F,99,81
PC4804,CUST00029338,D,59,61
PC2796,CUST00066736,B,82,73
PC7193,CUST00051573,A,77,68
PC3005,CUST00128163,F,43,89
PC9934,CUST00186317,B,4,50
PC6242,CUST00007322,A,88,94
PC7279,CUST00264844,D,10,91
PC9813,CUST00184216,E,49,96
PC4317,CUST00214725,A,4,83
PC3821,CUST00262305,G,19,79
PC9236,CUST00082975,D,64,95
PC2795,CUST00248024,G,91,54
PC3118,CUST00015983,E,2,97
PC5400,CUST00042316,B,58,79
PC4279,CUST00141191,A,62,92
PC2103,CUST00224673,D,77,98
PC7597,CUST00250352,C,20,84
PC6019,CUST00126666,C,92,95
PC9065,CUST00128379,F,40,88
PC3695,CUST00098002,B,44,63
PC2360,CUST00228408,B,67,72
PC5754,CUST00019546,C,78,97
PC5744,CUST00017659,D,25,98
PC2975,CUST00057712,A,99,69
PC9901,CUST00244908,F,86,61
PC9503,CUST00071081,B,74,93
PC8755,CUST00154289,E,53,69
PC7495,CUST00179445,G,85,89
PC5756,CUST00233528,E,1,97
PC7474,CUST00089511,A,28,95
PC3742,CUST00040720,F,17,50
PC3814,CUST00261660,A,55,53
PC2276,CUST00190065,F,90,63
PC2663,CUST00022349,C,70,94
PC5500,CUST00007105,D,49,58
PC2090,CUST00029507,C,76,75
PC5103,CUST00155312,A,69,78
PC2168,CUST00143366,G,46,92
PC4225,CUST00039320,G,13,98
PC7253,CUST00217980,F,47,90
PC1586,CUST00148434,F,64,83
PC7157,CUST00248723,E,53,92
PC5286,CUST00253147,E,11,89
PC2861,CUST00173454,C,45,59
PC7639,CUST00067922,C,23,54
PC3712,CUST00243295,D,76,53
PC5586,CUST00214695,D,44,72
PC8633,CUST00033006,G,9,78
PC6831,CUST00040943,B,18,52
PC7518,CUST00016211,B,46,96
PC2730,CUST00086390,E,58,58
PC9982,CUST00089585,E,76,59
PC2131,CUST00064012,C,26,91
PC4032,CUST00080811,F,99,58
PC8890,CUST00067259,E,81,88
PC3131,CUST00103169,G,31,66
PC8195,CUST00122144,E,3,72
PC6267,CUST00008895,B,77,87
PC1871,CUST00199338,E,62,84
PC8153,CUST00101539,D,40,83
PC6770,CUST00111510,D,14,90
PC1996,CUST00252682,F,9,80
PC8326,CUST00094647,B,21,67
PC5609,CUST00040433,B,31,84
PC2249,CUST00220890,B,60,76
PC2524,CUST00211646,C,42,88
PC5878,CUST00260687,F,83,87
PC5240,CUST00185698,C,57,70
PC3794,CUST00046023,G,23,91
PC5263,CUST00130681,B,56,99
PC2416,CUST00228749,A,36,61
PC9463,CUST00123917,G,60,94
PC9409,CUST00235902,B,87,85
PC5103,CUST00178757,C,34,88
PC3690,CUST00040086,D,26,85
PC9030,CUST00202021,G,44,78
PC4274,CUST00253048,G,52,74
PC9237,CUST00102582,D,55,99
PC9977,CUST00265124,E,84,93
PC7477,CUST00078853,G,50,87
PC7191,CUST00153698,F,83,54
PC2016,CUST00127549,A,94,87
PC3979,CUST00158666,E,54,75
PC1633,CUST00012407,C,38,83
PC2068,CUST00098132,B,28,85
PC3210,CUST00199377,D,65,61
PC3846,CUST00067297,B,37,59
PC9814,CUST00155283,C,32,61
PC5257,CUST00227152,A,78,93
PC8421,CUST00253410,E,16,79
PC9747,CUST00077219,C,89,71
PC4657,CUST00042618,E,54,66
PC4886,CUST00090409,A,85,63
PC4113,CUST00155130,E,60,71
PC4661,CUST00271574,C,72,65
PC9504,CUST00133616,F,2,77
PC1277,CUST00065831,C,24,70
PC3794,CUST00240130,A,14,90
PC7407,CUST00050525,E,42,88
PC5447,CUST00174697,G,6,96
PC1777,CUST00264875,C,70,78
PC9145,CUST00206811,E,54,99
PC7583,CUST00025237,E,50,95
PC5289,CUST00214709,D,79,70
PC5852,CUST00019541,A,44,95
PC5091,CUST00043317,C,54,76
PC8770,CUST00016146,E,62,59
PC9175,CUST00139694,G,3,98
PC1934,CUST00148839,B,53,51
PC5110,CUST00178258,D,64,57
