customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
CUST00124412,2026-07-17,Emergency,Part_F8,F78,System error occurred due to component failure
CUST00124413,2026-07-19,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00124414,2026-07-22,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00124415,2026-07-17,Emergency,Part_C12,F92,System error occurred due to component failure
CUST00124416,2026-07-20,Emergency,Part_Q11,F64,System error occurred due to component failure
CUST00124417,2026-07-20,Emergency,Part_D18,F82,System error occurred due to component failure
CUST00124418,2026-07-16,Emergency,Part_L3,F64,System error occurred due to component failure
CUST00124419,2026-07-17,Emergency,Part_M10,F11,System error occurred due to component failure
CUST00124420,2026-07-16,Emergency,Part_R9,F73,System error occurred due to component failure
CUST00124421,2026-07-21,Emergency,Part_F8,F73,System error occurred due to component failure
CUST00124422,2026-07-16,Emergency,Part_D18,F82,System error occurred due to component failure
CUST00124423,2026-07-17,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00124424,2026-07-21,Emergency,Part_R9,F64,System error occurred due to component failure
CUST00124425,2026-07-22,Emergency,Part_D18,F73,System error occurred due to component failure
CUST00124426,2026-07-21,Emergency,Part_Y7,F16,System error occurred due to component failure
CUST00124427,2026-07-21,Emergency,Part_N19,F16,System error occurred due to component failure
CUST00124428,2026-07-21,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00124429,2026-07-20,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00124430,2026-07-16,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00124431,2026-07-18,Emergency,Part_Y1,F27,System error occurred due to component failure
CUST00124432,2026-07-20,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00124433,2026-07-21,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00124434,2026-07-21,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00124435,2026-07-19,Emergency,Part_H5,F44,System error occurred due to component failure
CUST00124436,2026-07-16,Emergency,Part_C14,F11,System error occurred due to component failure
CUST00124437,2026-07-20,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00124438,2026-07-17,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00124439,2026-07-21,Emergency,Part_L3,F30,System error occurred due to component failure
CUST00124440,2026-07-18,Emergency,Part_C12,F53,System error occurred due to component failure
CUST00124441,2026-07-17,Emergency,Part_N19,F44,System error occurred due to component failure
CUST00124442,2026-07-19,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00124443,2026-07-22,Emergency,Part_C14,F82,System error occurred due to component failure
CUST00124444,2026-07-16,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00124445,2026-07-17,Emergency,Part_U2,F69,System error occurred due to component failure
CUST00124446,2026-07-17,Emergency,Part_N19,F53,System error occurred due to component failure
CUST00124447,2026-07-21,Emergency,Part_Z17,F73,System error occurred due to component failure
CUST00124448,2026-07-21,Emergency,Part_Z17,F30,System error occurred due to component failure
CUST00124449,2026-07-22,Emergency,Part_L3,F64,System error occurred due to component failure
CUST00124450,2026-07-16,Emergency,Part_Y7,F44,System error occurred due to component failure
CUST00124451,2026-07-20,Emergency,Part_N19,F11,System error occurred due to component failure
CUST00124452,2026-07-22,Emergency,Part_D18,F92,System error occurred due to component failure
CUST00124453,2026-07-20,Emergency,Part_Y1,F82,System error occurred due to component failure
CUST00124454,2026-07-22,Emergency,Part_D18,F53,System error occurred due to component failure
CUST00124455,2026-07-17,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00124456,2026-07-20,Emergency,Part_C12,F64,System error occurred due to component failure
CUST00124457,2026-07-16,Emergency,Part_H5,F64,System error occurred due to component failure
CUST00124458,2026-07-21,Emergency,Part_F8,F92,System error occurred due to component failure
CUST00124459,2026-07-22,Emergency,Part_Z17,F44,System error occurred due to component failure
CUST00124460,2026-07-17,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00124461,2026-07-18,Emergency,Part_Y7,F59,System error occurred due to component failure
CUST00124462,2026-07-21,Emergency,Part_F8,F82,System error occurred due to component failure
CUST00124463,2026-07-21,Emergency,Part_C14,F30,System error occurred due to component failure
CUST00124464,2026-07-19,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00124465,2026-07-20,Emergency,Part_H5,F64,System error occurred due to component failure
CUST00124466,2026-07-21,Emergency,Part_U2,F78,System error occurred due to component failure
CUST00124467,2026-07-18,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00124468,2026-07-18,Emergency,Part_P4,F82,System error occurred due to component failure
CUST00124469,2026-07-17,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00124470,2026-07-16,Emergency,Part_R9,F92,System error occurred due to component failure
CUST00124471,2026-07-19,Emergency,Part_X6,F59,System error occurred due to component failure
CUST00124472,2026-07-18,Emergency,Part_C12,F59,System error occurred due to component failure
CUST00124473,2026-07-17,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00124474,2026-07-20,Emergency,Part_Y7,F82,System error occurred due to component failure
CUST00124475,2026-07-22,Emergency,Part_Z17,F16,System error occurred due to component failure
CUST00124476,2026-07-16,Emergency,Part_R9,F11,System error occurred due to component failure
CUST00124477,2026-07-17,Emergency,Part_R16,F44,System error occurred due to component failure
CUST00124478,2026-07-19,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00124479,2026-07-17,Emergency,Part_C14,F16,System error occurred due to component failure
CUST00124480,2026-07-21,Emergency,Part_H5,F44,System error occurred due to component failure
CUST00124481,2026-07-19,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00124482,2026-07-19,Emergency,Part_Q11,F44,System error occurred due to component failure
CUST00124483,2026-07-21,Emergency,Part_P4,F16,System error occurred due to component failure
CUST00124484,2026-07-21,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124485,2026-07-21,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00124486,2026-07-17,Emergency,Part_Y1,F92,System error occurred due to component failure
CUST00124487,2026-07-20,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124488,2026-07-16,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00124489,2026-07-17,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00124490,2026-07-17,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00124491,2026-07-20,Emergency,Part_Z17,F16,System error occurred due to component failure
CUST00124492,2026-07-22,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00124493,2026-07-21,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00124494,2026-07-19,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00124495,2026-07-20,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124496,2026-07-21,Emergency,Part_C14,F27,System error occurred due to component failure
CUST00124497,2026-07-17,Emergency,Part_N19,F73,System error occurred due to component failure
CUST00124498,2026-07-19,Emergency,Part_X6,F27,System error occurred due to component failure
CUST00124499,2026-07-18,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00124500,2026-07-20,Emergency,Part_Z17,F11,System error occurred due to component failure
CUST00124501,2026-07-20,Emergency,Part_Z17,F53,System error occurred due to component failure
CUST00124502,2026-07-18,Emergency,Part_X6,F27,System error occurred due to component failure
CUST00124503,2026-07-22,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00124504,2026-07-17,Emergency,Part_Y1,F82,System error occurred due to component failure
CUST00124505,2026-07-16,Emergency,Part_Q15,F64,System error occurred due to component failure
CUST00124506,2026-07-18,Emergency,Part_R9,F53,System error occurred due to component failure
CUST00124507,2026-07-17,Emergency,Part_C12,F64,System error occurred due to component failure
CUST00124508,2026-07-22,Emergency,Part_Y7,F16,System error occurred due to component failure
CUST00124509,2026-07-20,Emergency,Part_L3,F16,System error occurred due to component failure
CUST00124510,2026-07-17,Emergency,Part_R9,F53,System error occurred due to component failure
CUST00124511,2026-07-20,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00124512,2026-07-22,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00124513,2026-07-21,Emergency,Part_Y1,F69,System error occurred due to component failure
CUST00124514,2026-07-20,Emergency,Part_Z17,F16,System error occurred due to component failure
CUST00124515,2026-07-18,Emergency,Part_H5,F53,System error occurred due to component failure
CUST00124516,2026-07-19,Emergency,Part_A13,F82,System error occurred due to component failure
CUST00124517,2026-07-16,Emergency,Part_N19,F11,System error occurred due to component failure
CUST00124518,2026-07-22,Emergency,Part_Z17,F92,System error occurred due to component failure
CUST00124519,2026-07-16,Emergency,Part_C12,F30,System error occurred due to component failure
CUST00124520,2026-07-18,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00124521,2026-07-16,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00124522,2026-07-19,Emergency,Part_X6,F44,System error occurred due to component failure
CUST00124523,2026-07-22,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00124524,2026-07-21,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124525,2026-07-20,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00124526,2026-07-19,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124527,2026-07-22,Emergency,Part_Y7,F53,System error occurred due to component failure
CUST00124528,2026-07-20,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00124529,2026-07-22,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00124530,2026-07-22,Emergency,Part_Y7,F59,System error occurred due to component failure
CUST00124531,2026-07-18,Emergency,Part_C12,F82,System error occurred due to component failure
CUST00124532,2026-07-17,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00124533,2026-07-22,Emergency,Part_D18,F69,System error occurred due to component failure
CUST00124534,2026-07-16,Emergency,Part_F0,F16,System error occurred due to component failure
CUST00124535,2026-07-18,Emergency,Part_Q11,F73,System error occurred due to component failure
CUST00124536,2026-07-20,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00124537,2026-07-20,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00124538,2026-07-22,Emergency,Part_F8,F53,System error occurred due to component failure
