lead_id,primary_quotation,secondary_quotation,final_quotation
LD00009664,1747.22,1621.53,2339.86
LD00009665,1931.1,1759.7,1575.66
LD00009666,1569.7,2202.42,2587.22
LD00009667,1630.86,1680.51,1600.17
LD00009668,2776.43,2389.33,2738.93
LD00009669,2214.43,1689.9,1921.1
LD00009670,1851.36,2386.52,1602.17
LD00009671,2645.58,1268.42,2187.06
LD00009672,2808.48,1983.53,1940.13
LD00009673,2583.09,2345.8,1583.68
LD00009674,1678.65,1448.48,1551.65
LD00009675,2488.15,2145.38,2212.0
LD00009676,2865.21,1703.2,2236.78
LD00009677,1783.56,1497.89,1519.83
LD00009678,2766.57,2454.53,1770.27
LD00009679,2179.74,1785.42,1675.91
LD00009680,2169.93,1520.37,1763.05
LD00009681,2819.18,2344.85,1848.38
LD00009682,2668.6,2140.92,2236.46
LD00009683,2293.19,1667.64,1950.94
LD00009684,2162.73,1350.95,2472.35
LD00009685,2810.26,2315.54,2547.99
LD00009686,2105.01,1938.29,1459.46
LD00009687,1686.98,1653.73,1600.66
LD00009688,2332.21,1646.11,2313.66
LD00009689,1703.57,1312.33,2456.52
LD00009690,2900.02,2191.95,2474.3
LD00009691,2941.98,1684.05,2626.87
LD00009692,2911.07,2114.75,2116.61
LD00009693,2969.63,2458.93,2085.61
LD00009694,2568.44,1972.4,2540.72
LD00009695,2101.53,2460.43,2514.72
LD00009696,2161.63,1665.25,2675.8
LD00009697,2907.06,2137.14,1593.16
LD00009698,1577.01,1812.71,1844.49
LD00009699,1719.98,1628.1,2580.63
LD00009700,2364.77,2424.44,2706.83
LD00009701,2864.68,1904.3,1526.81
LD00009702,2481.21,1692.01,1751.8
LD00009703,2607.48,2227.99,1646.67
LD00009704,2981.44,1975.32,2436.37
LD00009705,1842.4,1627.78,2138.54
LD00009706,2416.69,1319.74,2605.97
LD00009707,2350.52,1509.46,1493.67
LD00009708,2914.12,2495.23,2506.85
LD00009709,2939.12,1553.61,2462.23
LD00009710,2532.27,1900.09,2642.04
LD00009711,2378.59,2449.87,1752.71
LD00009712,1992.65,1370.62,2436.66
LD00009713,2167.73,2463.81,2729.42
LD00009714,2814.57,2381.21,1765.67
LD00009715,2684.39,1728.01,2618.54
LD00009716,2221.94,2197.0,1706.29
LD00009717,1578.4,2374.2,1827.83
LD00009718,1768.69,2081.02,1543.05
LD00009719,1870.77,1769.18,2603.97
LD00009720,1692.16,1473.31,1496.0
LD00009721,2058.56,1937.31,1882.8
LD00009722,2763.26,1210.01,1965.01
LD00009723,1559.05,1693.58,2249.27
LD00009724,1867.7,1971.6,2770.6
LD00009725,2741.13,1873.35,1956.24
LD00009726,1504.16,1785.19,1971.86
LD00009727,2206.71,1981.03,1646.62
LD00009728,1713.08,2386.96,2365.97
LD00009729,1794.66,1964.99,1958.15
LD00009730,2375.94,1300.56,1702.75
LD00009731,1539.18,1604.9,2431.17
LD00009732,2980.7,1797.0,2403.06
LD00009733,1906.09,2253.42,2198.43
LD00009734,2686.32,1830.04,2414.93
LD00009735,2463.3,1666.49,2736.89
LD00009736,2574.89,1508.4,2297.13
LD00009737,2268.79,1976.08,2199.54
LD00009738,2342.94,1749.22,2752.01
LD00009739,2055.88,2271.14,2239.58
LD00009740,1904.64,2242.41,2691.66
LD00009741,2346.9,2334.64,1533.03
LD00009742,1586.23,1402.14,1522.09
LD00009743,2258.16,1865.59,1652.1
LD00009744,1670.56,2126.48,2143.66
LD00009745,2088.74,1418.88,1569.61
LD00009746,2192.76,2178.14,1694.76
LD00009747,2297.81,1397.65,1832.16
LD00009748,1959.08,2243.48,1994.19
LD00009749,2534.58,2320.7,1583.36
LD00009750,2027.81,1801.46,2433.25
LD00009751,2777.74,1885.65,2252.25
LD00009752,2807.49,1885.38,2539.74
LD00009753,2073.18,1707.13,1450.53
LD00009754,2924.04,1896.24,2268.08
LD00009755,2582.3,2331.53,2717.33
LD00009756,2940.69,1604.11,1756.97
LD00009757,1547.33,2323.76,2127.53
LD00009758,2241.59,2200.21,1818.87
LD00009759,1503.01,1784.21,1619.54
LD00009760,2085.85,1752.44,2079.94
LD00009761,1802.45,1678.53,1744.38
LD00009762,2526.46,1946.52,1589.89
LD00009763,2132.93,1420.28,2570.7
LD00009764,1824.5,1256.09,2474.43
LD00009765,2475.65,1948.24,1870.89
LD00009766,2001.81,2172.0,1702.38
LD00009767,1637.67,1569.36,2098.14
LD00009768,2735.99,1945.02,1491.02
LD00009769,1827.9,2256.01,2614.3
LD00009770,2930.57,1647.0,2470.64
LD00009771,2047.0,2106.99,1762.9
LD00009772,1667.18,1437.89,1425.81
LD00009773,2217.27,1967.23,1626.99
LD00009774,1822.69,1862.96,2467.71
LD00009775,1649.45,1264.73,2121.77
LD00009776,2741.09,2033.74,2142.12
LD00009777,2839.4,2083.57,1933.71
LD00009778,1960.85,1503.12,2202.13
LD00009779,2753.29,2051.69,2309.49
LD00009780,2060.06,1446.84,1408.64
LD00009781,2670.52,1589.52,2460.93
LD00009782,1862.7,1571.88,2567.49
LD00009783,2356.71,1667.99,2484.56
LD00009784,2188.48,2059.39,2376.51
LD00009785,2269.74,1259.11,2321.82
LD00009786,1890.1,2478.41,1989.11
LD00009787,2383.11,1930.5,1846.41
LD00009788,2219.61,1571.69,1781.27
LD00009789,2237.49,2363.87,2035.68
LD00009790,2254.4,1523.95,1613.19
LD00009791,2150.61,1678.01,2693.68
LD00009792,1649.9,1254.86,2188.41
LD00009793,1792.15,1833.58,2239.63
LD00009794,2588.73,1559.15,2566.49
LD00009795,2250.09,2163.22,1886.06
LD00009796,2891.05,1663.77,2275.89
LD00009797,2663.76,1324.45,2682.82
LD00009798,1515.49,1612.93,2582.27
LD00009799,2534.19,2257.39,1992.16
LD00009800,2453.75,1329.68,2136.45
LD00009801,2980.3,1264.87,1865.69
LD00009802,2773.14,1790.41,1510.39
LD00009803,2514.75,2426.98,1930.99
LD00009804,2076.71,1809.13,1715.4
LD00009805,1734.25,1448.4,2018.49
LD00009806,1617.52,2158.31,2560.84
LD00009807,2912.9,1695.42,2264.72
LD00009808,1589.46,2077.05,1908.28
LD00009809,1907.56,1778.03,1483.28
LD00009810,2858.51,1387.05,2757.71
LD00009811,2503.18,1369.82,1706.11
LD00009812,2850.35,1666.18,2628.25
LD00009813,1532.88,1678.93,2542.54
LD00009814,2333.26,2427.35,2335.77
LD00009815,2478.12,1760.0,2157.06
LD00009816,1548.08,2205.95,1992.41
LD00009817,1771.48,2134.4,2705.67
LD00009818,1806.17,1377.79,1584.71
LD00009819,2620.33,2491.9,1472.09
LD00009820,2629.45,2023.81,2111.01
LD00009821,1865.52,1512.37,2083.29
LD00009822,2461.3,2429.6,1810.26
LD00009823,2797.65,2301.78,1470.2
LD00009824,2977.99,2149.18,1889.87
LD00009825,2055.51,2465.52,2175.55
LD00009826,2683.04,1246.22,2161.64
LD00009827,2243.6,2190.21,2489.58
LD00009828,2654.89,2461.11,2227.73
LD00009829,1876.93,1278.82,1627.85
LD00009830,2112.23,2459.37,2641.5
LD00009831,2900.19,1322.87,1931.98
LD00009832,2191.14,1237.25,1517.98
LD00009833,2017.59,1562.29,1843.3
LD00009834,2280.3,1445.55,2601.48
LD00009835,2297.51,2137.56,1734.69
LD00009836,1627.26,1994.68,1916.33
LD00009837,1674.22,1319.02,1894.88
LD00009838,2450.64,1795.57,1644.48
LD00009839,1900.14,2178.46,2195.52
LD00009840,1793.31,1763.45,1991.7
LD00009841,2315.16,2119.66,2591.61
LD00009842,1765.12,2466.53,2575.36
LD00009843,1539.13,1611.45,2327.14
LD00009844,1981.66,1328.28,2034.48
LD00009845,2372.65,1228.85,2787.62
LD00009846,2914.77,1759.1,2667.42
LD00009847,2477.85,1612.61,1840.27
LD00009848,2471.25,1966.89,1835.58
LD00009849,2159.07,1808.66,2348.69
LD00009850,2421.03,2480.43,2337.66
LD00009851,2421.33,2180.32,2089.18
LD00009852,1566.1,2127.54,2008.4
LD00009853,1800.91,1753.35,2455.48
LD00009854,1769.51,1561.94,2434.27
LD00009855,1736.0,2189.24,2343.1
LD00009856,1656.61,1756.38,1795.4
LD00009857,2699.29,2492.3,2679.49
LD00009858,2823.18,1746.49,2551.3
LD00009859,2061.5,1410.13,1897.57
LD00009860,1878.12,1717.91,1590.51
LD00009861,1654.21,2028.95,1407.93
LD00009862,2922.68,1870.87,2068.12
LD00009863,2389.86,2493.32,2177.98
LD00009864,2009.65,1672.2,2306.6
LD00009865,1633.14,1294.23,1421.75
LD00009866,2712.7,2078.11,2351.75
LD00009867,2346.5,1785.65,2000.84
LD00009868,2022.36,1375.38,1491.64
LD00009869,2543.49,1879.41,2495.12
LD00009870,1829.98,1930.63,2659.45
LD00009871,2580.21,1766.22,2435.65
LD00009872,2210.17,2293.25,1904.06
LD00009873,1917.8,2308.07,2034.71
LD00009874,2431.23,2488.04,1943.17
LD00009875,1957.02,1689.36,2474.75
LD00009876,1673.09,1616.87,2674.61
LD00009877,2143.15,2440.27,2205.77
LD00009878,1760.94,1475.5,2029.01
LD00009879,2275.29,1246.61,2028.34
LD00009880,2854.56,2233.98,1489.08
LD00009881,1560.14,2295.17,2216.67
LD00009882,1972.18,1501.28,2316.16
LD00009883,2965.23,1582.78,1812.3
LD00009884,2464.78,1508.97,2311.74
LD00009885,2527.23,2488.46,1920.31
LD00009886,2864.54,1522.92,1877.89
LD00009887,2918.34,1630.69,2100.61
LD00009888,2908.02,2368.79,2398.56
LD00009889,1876.3,1287.39,1806.38
LD00009890,1573.86,1771.27,1875.11
LD00009891,2553.23,2448.19,2203.47
LD00009892,1645.57,1468.02,2159.43
LD00009893,2241.65,2443.12,2014.8
LD00009894,1751.95,2196.11,2479.56
LD00009895,1947.8,2114.26,1833.24
LD00009896,1803.29,2396.46,1962.89
LD00009897,1804.27,1228.45,1611.3
LD00009898,2141.51,1996.9,1752.09
LD00009899,2218.6,2119.85,2423.53
LD00009900,2533.98,2360.86,1671.16
LD00009901,2767.16,1917.89,1842.29
LD00009902,2438.51,1357.98,1956.58
LD00009903,2851.92,1289.63,1443.54
LD00009904,2767.81,1867.85,2319.33
LD00009905,1913.65,1425.31,2253.33
LD00009906,1728.91,1670.07,1912.28
LD00009907,1989.31,1347.36,1960.57
LD00009908,1656.39,1928.69,1988.96
LD00009909,2773.62,1677.79,1767.47
LD00009910,2557.91,1933.99,2067.38
LD00009911,2096.48,2478.72,2324.27
LD00009912,2439.07,1403.37,1608.62
LD00009913,2861.67,2048.99,1416.8
LD00009914,2167.76,1980.58,1488.63
LD00009915,2239.71,1729.12,1687.95
LD00009916,1545.58,1487.12,1811.4
LD00009917,1684.24,1366.84,2696.26
LD00009918,2973.18,2105.09,2675.55
LD00009919,2395.04,1900.28,2147.27
LD00009920,1525.6,1596.3,1569.65
LD00009921,1794.38,2170.48,1720.45
LD00009922,1722.64,2282.4,2790.26
LD00009923,2685.75,1726.25,2033.08
LD00009924,2905.29,1880.09,2660.83
LD00009925,2698.04,1804.88,2112.34
LD00009926,1798.06,2167.81,2216.85
LD00009927,2968.87,1539.19,2653.56
LD00009928,1880.38,1978.35,2657.21
LD00009929,2459.35,1211.59,1718.61
LD00009930,2397.87,1372.98,1964.48
LD00009931,2405.12,2006.88,2229.3
LD00009932,2037.48,1741.4,1659.42
LD00009933,2926.0,2477.68,2432.4
LD00009934,1923.26,2305.69,1694.26
LD00009935,2545.02,1844.97,2356.81
LD00009936,1654.41,1883.27,1423.38
LD00009937,2537.47,2166.47,2314.2
LD00009938,2431.5,2021.15,1813.48
LD00009939,2039.42,2045.25,1474.1
LD00009940,2641.03,2200.34,1772.93
LD00009941,1815.39,2140.41,2667.26
LD00009942,2256.03,1806.66,1815.16
LD00009943,1973.39,2197.14,1452.46
LD00009944,2714.7,2209.74,2311.53
LD00009945,2720.54,1593.26,2778.19
LD00009946,1697.49,2137.12,2693.47
LD00009947,2107.56,1347.61,1538.37
LD00009948,2862.9,1511.56,2381.59
LD00009949,1586.05,1989.84,1692.9
LD00009950,2712.69,1552.31,2746.93
LD00009951,2441.14,2031.44,1403.51
LD00009952,2470.18,2419.29,1696.6
LD00009953,2354.74,1828.38,2087.24
LD00009954,2484.41,1883.29,2730.42
LD00009955,2131.57,1843.87,1625.02
LD00009956,2993.38,1496.67,1570.98
LD00009957,1810.51,1640.28,1483.15
LD00009958,1975.86,2033.05,1819.89
LD00009959,2391.64,1844.93,2422.46
LD00009960,2268.34,2051.37,2441.42
LD00009961,1905.38,1713.13,2486.88
LD00009962,2282.26,1353.36,1828.87
LD00009963,1897.2,1226.97,2423.98
LD00009964,2301.96,1759.4,1816.21
LD00009965,2595.15,2263.93,2755.69
LD00009966,1829.45,2155.33,2204.05
LD00009967,2525.93,2171.63,2428.53
LD00009968,2324.0,1811.05,1445.29
LD00009969,2357.96,1662.55,2482.7
LD00009970,1964.74,1889.45,2476.51
LD00009971,2479.82,1365.94,1497.21
LD00009972,2169.83,2221.56,1468.25
LD00009973,1822.75,2476.21,2111.18
LD00009974,1944.82,1959.27,1790.13
LD00009975,1881.1,2210.09,2791.37
LD00009976,2585.76,1977.5,2399.85
LD00009977,1944.63,1920.08,2675.95
LD00009978,2700.35,1695.58,1943.33
LD00009979,1781.3,2407.58,2688.83
LD00009980,1935.37,1464.19,1407.17
LD00009981,1996.3,2378.82,2628.35
LD00009982,1600.12,1471.54,1493.79
LD00009983,2006.76,1718.52,2394.57
LD00009984,2046.91,1932.91,2243.45
LD00009985,2389.02,2445.4,2332.55
LD00009986,1705.01,1522.39,1540.86
LD00009987,2297.82,2483.82,2639.23
LD00009988,1612.15,2435.82,2543.62
LD00009989,1544.26,2181.18,2271.87
LD00009990,1527.61,2203.0,1717.93
LD00009991,1516.57,1552.57,1504.49
LD00009992,1614.17,1768.56,2130.43
LD00009993,2091.9,2039.82,1425.24
LD00009994,2477.61,1272.59,1699.73
LD00009995,2484.73,1654.06,1686.96
LD00009996,2900.89,1772.3,2743.37
LD00009997,1648.34,1640.53,2008.01
LD00009998,2990.14,2088.66,1757.28
LD00009999,1621.04,1790.2,2580.77
LD00010000,2536.63,1238.03,2759.15
LD00010001,2456.0,1618.91,2184.68
LD00010002,1634.44,2035.06,1996.42
LD00010003,2016.43,2399.23,1784.58
LD00010004,1922.7,2103.85,1964.7
LD00010005,2329.97,1416.51,1933.33
LD00010006,2906.05,2276.36,1917.21
LD00010007,1590.21,1218.26,1551.71
LD00010008,2135.9,1854.27,1492.69
LD00010009,1590.17,1482.22,2302.3
LD00010010,2991.99,1417.15,2098.73
LD00010011,2936.74,2140.1,2754.81
LD00010012,2953.0,1475.78,2518.58
LD00010013,2077.82,2450.7,2553.93
LD00010014,1925.65,1253.49,1785.61
LD00010015,2278.58,2250.23,1733.99
LD00010016,2915.48,1506.51,2273.29
LD00010017,1873.38,1283.62,2060.52
LD00010018,1523.41,1363.69,2032.57
LD00010019,1761.87,2442.82,2696.2
LD00010020,2147.36,1936.08,2562.57
LD00010021,1973.58,1402.34,2268.51
LD00010022,1668.23,2383.71,1659.98
LD00010023,2040.44,2156.2,1854.5
LD00010024,2672.52,1207.79,2567.41
LD00010025,2281.37,2294.48,1842.01
LD00010026,2186.76,1518.72,2180.58
LD00010027,2644.92,2046.75,1451.6
LD00010028,1977.22,1589.35,2609.12
LD00010029,1806.21,1789.37,1598.97
LD00010030,2654.01,2266.8,1600.66
LD00010031,1827.5,1359.26,2310.96
LD00010032,2937.94,2100.07,2734.23
LD00010033,1792.55,2416.18,1535.48
LD00010034,2267.68,1755.95,1805.29
LD00010035,2640.24,1949.76,2795.74
LD00010036,2524.07,1607.33,2070.9
LD00010037,1592.91,2352.29,1774.97
LD00010038,1804.65,1954.04,1753.07
LD00010039,2210.61,2104.19,1507.27
LD00010040,2068.81,2423.05,2073.77
LD00010041,2245.67,1350.69,1714.83
LD00010042,1961.19,1440.59,2421.24
LD00010043,1875.86,1512.14,1898.01
LD00010044,1684.77,1248.73,1683.26
LD00010045,1680.92,1485.5,2315.6
LD00010046,2011.38,1724.92,2339.94
LD00010047,2221.51,1867.51,1450.9
LD00010048,2936.11,2051.35,2688.49
LD00010049,2698.74,1932.95,2192.27
LD00010050,2058.95,1574.59,2059.5
LD00010051,1922.9,1789.05,1520.22
LD00010052,2612.33,1982.95,1732.33
LD00010053,1587.19,2411.42,1438.18
LD00010054,2447.56,2427.24,1957.4
LD00010055,2416.26,1899.12,2570.68
LD00010056,2504.6,1524.83,1762.39
LD00010057,2792.13,2314.89,1884.08
LD00010058,2972.59,1927.8,2655.52
LD00010059,2302.9,1356.92,1939.69
LD00010060,1740.26,2389.14,2148.72
LD00010061,2565.76,2382.23,1475.54
LD00010062,2770.92,1396.06,1884.34
LD00010063,2815.07,1392.24,1545.47
LD00010064,2035.23,1958.57,1954.2
LD00010065,2709.75,1758.73,1416.56
LD00010066,2362.31,2496.12,2587.04
LD00010067,2526.52,1854.64,1446.95
LD00010068,2055.86,1964.86,1688.02
LD00010069,2253.47,1626.28,2292.34
LD00010070,2687.45,1514.07,2167.74
LD00010071,2408.22,1696.01,1608.97
LD00010072,1799.18,1236.31,2617.15
LD00010073,2355.78,1887.79,2192.33
LD00010074,2455.53,2405.71,2479.8
LD00010075,1629.01,1451.21,1807.4
LD00010076,2739.4,1632.73,1649.27
LD00010077,1766.68,2065.73,2407.48
LD00010078,2831.66,1943.57,2646.62
LD00010079,1619.28,1336.22,1842.64
LD00010080,1712.65,2318.1,2229.26
LD00010081,2023.73,2147.35,2176.23
LD00010082,1687.41,1525.87,1476.97
LD00010083,1755.42,1891.82,2344.14
LD00010084,2569.62,2429.44,2455.63
LD00010085,1542.0,2299.73,2752.87
LD00010086,2305.24,1399.11,2582.36
LD00010087,2829.41,1314.96,1471.06
LD00010088,2034.15,1974.11,2353.28
LD00010089,1708.81,1963.57,2201.54
LD00010090,2632.17,1783.73,2219.62
LD00010091,1938.63,2005.05,2276.85
LD00010092,2362.01,2023.47,1961.14
LD00010093,1790.39,2230.7,2246.05
LD00010094,1790.46,2182.72,1961.12
LD00010095,1930.09,1715.12,2042.48
LD00010096,1678.97,1762.31,2175.13
LD00010097,1962.1,1257.65,2593.82
LD00010098,2842.09,1943.34,1509.88
LD00010099,2749.2,1658.2,2564.18
LD00010100,2981.3,1440.07,1513.6
LD00010101,2391.7,1477.44,2727.44
LD00010102,2430.21,1841.81,2542.57
LD00010103,2256.89,2338.88,2194.86
LD00010104,2642.43,2323.57,1865.77
LD00010105,2571.52,1735.81,1481.49
LD00010106,2020.81,1725.35,2697.24
LD00010107,1501.25,1638.69,1658.33
LD00010108,1678.08,1323.17,2441.8
LD00010109,2156.88,1592.97,2645.04
LD00010110,2712.64,1823.12,1760.92
LD00010111,2906.28,1795.43,1805.78
LD00010112,2082.25,2444.26,1629.85
LD00010113,1621.78,1345.32,1470.72
LD00010114,2362.4,1427.26,2483.86
LD00010115,2449.89,1672.33,2650.05
LD00010116,2284.38,2149.38,2462.78
LD00010117,1645.44,1877.74,2589.89
LD00010118,2645.86,2236.0,2167.83
LD00010119,2282.64,1781.75,1863.55
LD00010120,1872.69,2066.06,1988.19
LD00010121,1760.8,1951.35,2388.22
LD00010122,2879.44,1940.67,1792.63
LD00010123,2957.52,1416.84,1625.21
LD00010124,2167.33,2108.22,2481.05
LD00010125,2630.11,2229.81,2033.66
LD00010126,2135.61,1243.37,1903.5
LD00010127,2781.85,1211.26,2112.71
LD00010128,2638.22,1432.12,1677.06
LD00010129,2908.27,1923.19,2328.59
LD00010130,1989.55,2330.97,1534.1
LD00010131,2119.67,2187.13,1674.94
LD00010132,2689.18,1537.3,2233.0
LD00010133,1665.86,2486.46,1940.49
LD00010134,2325.07,2057.87,1908.55
LD00010135,2933.87,1470.53,1926.81
LD00010136,1517.59,2097.78,1463.99
LD00010137,1690.51,1703.79,1851.9
LD00010138,1790.77,1341.79,1903.36
LD00010139,2601.51,1671.55,1445.43
LD00010140,1813.03,2449.11,1594.84
LD00010141,2933.72,2293.72,1498.9
LD00010142,2064.27,1972.49,2413.92
LD00010143,2453.31,2396.88,1496.01
LD00010144,1550.17,1234.97,1879.62
LD00010145,2431.34,2035.19,1492.61
LD00010146,2913.15,1650.89,1553.82
LD00010147,2373.03,1419.15,1587.45
LD00010148,2051.44,1766.91,1517.34
LD00010149,2537.68,1342.02,2079.54
LD00010150,1721.36,2448.85,2333.27
LD00010151,2771.62,1441.39,1972.3
LD00010152,1944.0,2136.64,2335.48
LD00010153,2646.06,1636.05,2557.8
LD00010154,2107.94,1541.73,2397.41
LD00010155,2551.7,1719.26,1859.18
LD00010156,1901.97,1994.11,1467.94
LD00010157,1527.19,2374.04,2741.32
LD00010158,1676.41,1586.38,1570.06
LD00010159,2111.85,1248.31,2404.3
LD00010160,1887.31,2278.52,2547.94
LD00010161,2711.47,1243.97,2432.75
LD00010162,1596.09,1836.74,1609.85
LD00010163,2181.61,2195.87,2777.65
LD00010164,2580.41,2165.59,2406.0
LD00010165,1551.56,1323.23,2689.8
LD00010166,2949.71,1949.63,2058.42
LD00010167,2857.77,2252.91,2193.99
LD00010168,1660.17,1854.45,2796.22
LD00010169,2549.11,2314.05,2389.01
LD00010170,2791.92,1538.3,2753.7
LD00010171,2164.8,1395.5,1442.46
LD00010172,2545.55,2433.99,2610.82
LD00010173,1520.31,2086.84,1672.05
LD00010174,2385.71,1279.03,1645.92
LD00010175,2594.29,1881.25,1948.16
LD00010176,1865.06,2276.45,1510.26
LD00010177,1530.72,1326.57,2638.47
LD00010178,2960.12,1988.16,1966.94
LD00010179,1563.38,2290.24,2513.89
LD00010180,1684.02,2106.04,2590.34
LD00010181,1500.21,1324.86,2470.9
LD00010182,2977.31,1394.1,1647.79
LD00010183,1608.29,2415.94,2008.6
LD00010184,2250.35,1788.81,1728.85
LD00010185,2968.35,1502.98,2128.89
LD00010186,1769.17,1872.38,2012.5
LD00010187,1991.23,2277.94,2374.66
LD00010188,2824.62,1766.88,1875.55
LD00010189,2829.02,2295.73,2256.1
LD00010190,1634.13,1369.68,2059.07
LD00010191,1601.41,1959.87,2083.89
LD00010192,1690.32,1338.57,2492.06
LD00010193,2030.78,1756.6,2347.82
LD00010194,1751.03,2319.28,2631.5
LD00010195,1658.91,1297.85,2155.69
LD00010196,2933.08,2118.76,2765.71
LD00010197,1736.71,1340.17,2524.05
LD00010198,1748.54,1745.77,2520.52
LD00010199,2470.94,2232.18,1959.94
LD00010200,1662.21,1760.64,1499.45
LD00010201,1632.17,1623.96,1786.53
LD00010202,2935.85,2182.33,2276.42
LD00010203,2969.43,1941.08,1867.0
LD00010204,2154.14,1212.41,2205.93
LD00010205,2950.1,2497.48,2232.43
LD00010206,1569.61,1291.76,1784.6
LD00010207,1504.02,1744.54,2251.36
LD00010208,2930.43,2100.3,2671.13
LD00010209,2144.56,1719.83,2687.23
LD00010210,2814.0,1499.15,2766.6
LD00010211,2441.33,1210.21,2510.94
LD00010212,2648.25,2080.96,1785.28
LD00010213,2270.73,1930.52,2029.44
LD00010214,1775.55,1276.53,2070.65
LD00010215,1704.14,2394.93,2319.66
LD00010216,2219.86,1292.98,1546.65
LD00010217,2489.22,1530.17,1972.43
LD00010218,2853.18,1898.57,2296.14
LD00010219,1580.8,2020.91,1658.58
LD00010220,1901.55,1414.54,1639.18
LD00010221,2051.03,1385.59,1500.01
LD00010222,2427.3,1411.71,1974.49
LD00010223,2800.16,1546.09,2469.44
LD00010224,2596.7,1510.92,2554.41
LD00010225,1817.26,1240.43,2292.6
LD00010226,2772.38,1737.57,1437.41
LD00010227,2175.06,2299.33,1516.78
LD00010228,2590.46,1259.03,1727.2
LD00010229,2349.45,1415.65,2332.9
LD00010230,2633.28,2475.51,2485.81
LD00010231,2957.44,1625.19,2420.25
LD00010232,1670.58,1757.04,2238.67
LD00010233,2438.04,1527.57,2347.86
LD00010234,2442.13,1735.85,2642.94
LD00010235,2616.37,1944.1,2009.26
LD00010236,2948.83,1470.99,1958.22
LD00010237,2784.29,1284.91,2566.72
LD00010238,1678.12,1755.23,2538.2
LD00010239,2486.08,1219.03,2210.96
LD00010240,2267.15,1471.81,1995.26
LD00010241,2840.14,2098.76,2162.07
LD00010242,2571.2,1500.69,2298.79
LD00010243,1830.11,1676.56,2659.01
LD00010244,1549.29,1603.95,1501.58
LD00010245,1941.15,1983.15,1898.91
LD00010246,2975.01,2004.85,2362.16
LD00010247,1654.23,1716.55,2047.21
LD00010248,2928.32,2080.33,2597.96
LD00010249,2872.41,1215.25,2726.76
LD00010250,2835.93,1954.2,1584.13
LD00010251,2397.54,2367.72,1863.44
LD00010252,2414.73,2349.61,1988.91
LD00010253,1736.2,2019.4,2648.83
LD00010254,2335.27,1324.29,2448.29
LD00010255,2980.1,2273.6,2785.93
LD00010256,2878.0,1575.24,2718.01
LD00010257,2778.25,1971.54,2275.62
LD00010258,2264.25,2110.16,2752.24
LD00010259,2558.66,1677.49,1979.32
LD00010260,2513.2,1353.48,2552.49
LD00010261,1614.79,2369.08,2259.02
LD00010262,2379.18,1277.23,2307.06
LD00010263,1909.73,1650.5,2252.35
LD00010264,1676.41,1700.84,2549.17
LD00010265,2128.98,2225.98,2418.17
LD00010266,2950.97,1991.36,1845.53
LD00010267,2537.35,1904.5,1729.04
LD00010268,2443.11,1472.14,1474.86
LD00010269,2174.76,1210.94,1721.15
LD00010270,2205.91,1555.93,2427.57
LD00010271,2298.64,2261.71,2075.4
LD00010272,2409.02,1926.92,2353.48
LD00010273,2250.08,2394.15,2418.72
LD00010274,1927.26,1921.77,2144.54
LD00010275,2063.8,1923.32,2720.34
LD00010276,1597.07,2144.27,1889.19
LD00010277,1573.59,1937.33,1641.04
LD00010278,1787.44,2141.21,1425.89
LD00010279,2299.07,1756.33,2078.8
LD00010280,1926.86,1585.13,2062.38
LD00010281,2158.61,2413.02,2018.78
LD00010282,1662.96,1881.3,2660.6
LD00010283,1555.38,1680.67,2378.35
LD00010284,2262.96,2052.52,1792.12
LD00010285,2934.16,1844.69,1599.44
LD00010286,2389.83,1214.49,2235.48
LD00010287,1920.94,1881.61,1865.14
LD00010288,2472.92,1781.2,1882.02
LD00010289,2926.09,1540.69,1556.81
LD00010290,1814.12,2459.15,2436.45
LD00010291,1979.61,2384.2,2064.66
LD00010292,2396.54,1202.2,2534.37
LD00010293,2871.88,2010.2,2349.94
LD00010294,1712.46,1223.84,2277.1
LD00010295,2867.68,1884.37,1986.2
LD00010296,2756.56,2309.89,2061.03
