job_id,job_registration_datetime,contact_center_agent_id,mode_of_contact
JOB00157718,2026-07-23 09:00:00,CCA130,App
JOB00157719,2026-07-28 09:00:00,CCA112,Call
JOB00157720,2026-07-26 09:00:00,CCA100,App
JOB00157721,2026-07-23 09:00:00,CCA144,Call
JOB00157722,2026-07-27 09:00:00,CCA139,Email
JOB00157723,2026-07-24 09:00:00,CCA128,Call
JOB00157724,2026-07-24 09:00:00,CCA109,Visit
JOB00157725,2026-07-26 09:00:00,CCA142,Visit
JOB00157726,2026-07-24 09:00:00,CCA142,Email
JOB00157727,2026-07-23 09:00:00,CCA145,Email
JOB00157728,2026-07-27 09:00:00,CCA148,Email
JOB00157729,2026-07-26 09:00:00,CCA146,Email
JOB00157730,2026-07-25 09:00:00,CCA132,Email
JOB00157731,2026-07-23 09:00:00,CCA115,Visit
JOB00157732,2026-07-26 09:00:00,CCA110,Visit
JOB00157733,2026-07-29 09:00:00,CCA116,Visit
JOB00157734,2026-07-29 09:00:00,CCA123,Visit
JOB00157735,2026-07-24 09:00:00,CCA147,Visit
JOB00157736,2026-07-24 09:00:00,CCA125,App
JOB00157737,2026-07-29 09:00:00,CCA147,App
JOB00157738,2026-07-27 09:00:00,CCA137,App
JOB00157739,2026-07-25 09:00:00,CCA131,Call
JOB00157740,2026-07-26 09:00:00,CCA128,App
JOB00157741,2026-07-24 09:00:00,CCA122,Call
JOB00157742,2026-07-23 09:00:00,CCA148,Visit
JOB00157743,2026-07-25 09:00:00,CCA138,App
JOB00157744,2026-07-25 09:00:00,CCA121,Call
JOB00157745,2026-07-24 09:00:00,CCA113,Call
JOB00157746,2026-07-24 09:00:00,CCA148,Call
JOB00157747,2026-07-23 09:00:00,CCA146,Call
JOB00157748,2026-07-27 09:00:00,CCA133,App
JOB00157749,2026-07-25 09:00:00,CCA124,App
JOB00157750,2026-07-26 09:00:00,CCA105,Visit
JOB00157751,2026-07-25 09:00:00,CCA141,App
JOB00157752,2026-07-27 09:00:00,CCA121,Visit
JOB00157753,2026-07-29 09:00:00,CCA114,Visit
JOB00157754,2026-07-27 09:00:00,CCA123,App
JOB00157755,2026-07-26 09:00:00,CCA101,Call
JOB00157756,2026-07-29 09:00:00,CCA144,Call
JOB00157757,2026-07-27 09:00:00,CCA107,Visit
JOB00157758,2026-07-29 09:00:00,CCA111,App
JOB00157759,2026-07-24 09:00:00,CCA147,Email
JOB00157760,2026-07-26 09:00:00,CCA110,Call
JOB00157761,2026-07-25 09:00:00,CCA136,App
JOB00157762,2026-07-25 09:00:00,CCA121,Visit
JOB00157763,2026-07-28 09:00:00,CCA114,App
JOB00157764,2026-07-25 09:00:00,CCA110,Email
JOB00157765,2026-07-23 09:00:00,CCA129,Call
JOB00157766,2026-07-25 09:00:00,CCA127,Visit
JOB00157767,2026-07-26 09:00:00,CCA119,Call
JOB00157768,2026-07-24 09:00:00,CCA122,Visit
JOB00157769,2026-07-27 09:00:00,CCA145,Visit
JOB00157770,2026-07-26 09:00:00,CCA145,Visit
JOB00157771,2026-07-28 09:00:00,CCA116,Call
JOB00157772,2026-07-25 09:00:00,CCA137,Visit
JOB00157773,2026-07-28 09:00:00,CCA139,App
JOB00157774,2026-07-27 09:00:00,CCA143,Email
JOB00157775,2026-07-23 09:00:00,CCA111,Email
JOB00157776,2026-07-27 09:00:00,CCA115,Call
JOB00157777,2026-07-25 09:00:00,CCA140,Visit
JOB00157778,2026-07-27 09:00:00,CCA142,App
JOB00157779,2026-07-25 09:00:00,CCA112,Email
JOB00157780,2026-07-25 09:00:00,CCA140,Visit
JOB00157781,2026-07-27 09:00:00,CCA132,Call
JOB00157782,2026-07-26 09:00:00,CCA134,Email
JOB00157783,2026-07-24 09:00:00,CCA142,Visit
JOB00157784,2026-07-25 09:00:00,CCA118,Visit
JOB00157785,2026-07-23 09:00:00,CCA149,Visit
JOB00157786,2026-07-27 09:00:00,CCA125,Visit
JOB00157787,2026-07-26 09:00:00,CCA141,Email
JOB00157788,2026-07-27 09:00:00,CCA144,Email
JOB00157789,2026-07-23 09:00:00,CCA128,App
JOB00157790,2026-07-26 09:00:00,CCA122,App
JOB00157791,2026-07-27 09:00:00,CCA116,App
JOB00157792,2026-07-29 09:00:00,CCA115,App
JOB00157793,2026-07-28 09:00:00,CCA136,Call
JOB00157794,2026-07-24 09:00:00,CCA112,Visit
JOB00157795,2026-07-29 09:00:00,CCA114,Call
JOB00157796,2026-07-29 09:00:00,CCA110,Visit
JOB00157797,2026-07-29 09:00:00,CCA147,Email
JOB00157798,2026-07-29 09:00:00,CCA146,Visit
JOB00157799,2026-07-26 09:00:00,CCA109,Visit
JOB00157800,2026-07-26 09:00:00,CCA149,App
JOB00157801,2026-07-29 09:00:00,CCA136,App
JOB00157802,2026-07-27 09:00:00,CCA107,Email
JOB00157803,2026-07-26 09:00:00,CCA110,Call
JOB00157804,2026-07-27 09:00:00,CCA140,App
JOB00157805,2026-07-28 09:00:00,CCA149,App
JOB00157806,2026-07-28 09:00:00,CCA124,Visit
JOB00157807,2026-07-28 09:00:00,CCA139,Visit
JOB00157808,2026-07-25 09:00:00,CCA150,Call
JOB00157809,2026-07-24 09:00:00,CCA114,Call
JOB00157810,2026-07-25 09:00:00,CCA124,Email
JOB00157811,2026-07-24 09:00:00,CCA119,App
JOB00157812,2026-07-28 09:00:00,CCA144,Email
JOB00157813,2026-07-28 09:00:00,CCA111,Call
JOB00157814,2026-07-25 09:00:00,CCA138,Email
JOB00157815,2026-07-25 09:00:00,CCA104,Visit
JOB00157816,2026-07-26 09:00:00,CCA110,Visit
JOB00157817,2026-07-25 09:00:00,CCA101,Visit
JOB00157818,2026-07-25 09:00:00,CCA100,App
JOB00157819,2026-07-23 09:00:00,CCA126,Email
JOB00157820,2026-07-25 09:00:00,CCA123,App
JOB00157821,2026-07-27 09:00:00,CCA122,App
JOB00157822,2026-07-29 09:00:00,CCA145,Call
JOB00157823,2026-07-28 09:00:00,CCA102,Email
JOB00157824,2026-07-27 09:00:00,CCA146,App
JOB00157825,2026-07-28 09:00:00,CCA107,Email
JOB00157826,2026-07-29 09:00:00,CCA128,App
JOB00157827,2026-07-23 09:00:00,CCA139,App
JOB00157828,2026-07-29 09:00:00,CCA140,Email
JOB00157829,2026-07-24 09:00:00,CCA135,Call
JOB00157830,2026-07-28 09:00:00,CCA114,Email
JOB00157831,2026-07-29 09:00:00,CCA107,Visit
JOB00157832,2026-07-27 09:00:00,CCA130,Visit
JOB00157833,2026-07-25 09:00:00,CCA130,App
JOB00157834,2026-07-25 09:00:00,CCA128,Call
JOB00157835,2026-07-27 09:00:00,CCA150,App
JOB00157836,2026-07-29 09:00:00,CCA105,Visit
JOB00157837,2026-07-29 09:00:00,CCA134,Call
JOB00157838,2026-07-26 09:00:00,CCA124,Visit
JOB00157839,2026-07-28 09:00:00,CCA128,App
JOB00157840,2026-07-29 09:00:00,CCA145,Call
JOB00157841,2026-07-28 09:00:00,CCA100,Visit
JOB00157842,2026-07-23 09:00:00,CCA125,Email
JOB00157843,2026-07-24 09:00:00,CCA100,App
JOB00157844,2026-07-26 09:00:00,CCA150,App
JOB00157845,2026-07-28 09:00:00,CCA135,App
JOB00157846,2026-07-28 09:00:00,CCA128,App
JOB00157847,2026-07-28 09:00:00,CCA106,App
JOB00157848,2026-07-29 09:00:00,CCA112,Visit
JOB00157849,2026-07-26 09:00:00,CCA142,Call
JOB00157850,2026-07-26 09:00:00,CCA122,Call
JOB00157851,2026-07-28 09:00:00,CCA118,App
JOB00157852,2026-07-25 09:00:00,CCA139,Call
JOB00157853,2026-07-26 09:00:00,CCA123,App
JOB00157854,2026-07-23 09:00:00,CCA127,App
JOB00157855,2026-07-25 09:00:00,CCA150,Call
JOB00157856,2026-07-23 09:00:00,CCA140,Call
JOB00157857,2026-07-29 09:00:00,CCA102,App
JOB00157858,2026-07-27 09:00:00,CCA132,App
JOB00157859,2026-07-23 09:00:00,CCA127,App
JOB00157860,2026-07-27 09:00:00,CCA120,Visit
JOB00157861,2026-07-23 09:00:00,CCA113,Call
JOB00157862,2026-07-26 09:00:00,CCA144,App
JOB00157863,2026-07-25 09:00:00,CCA109,Call
JOB00157864,2026-07-28 09:00:00,CCA143,App
JOB00157865,2026-07-24 09:00:00,CCA148,App
JOB00157866,2026-07-27 09:00:00,CCA130,Email
JOB00157867,2026-07-26 09:00:00,CCA122,App
JOB00157868,2026-07-26 09:00:00,CCA124,Call
JOB00157869,2026-07-28 09:00:00,CCA148,App
JOB00157870,2026-07-27 09:00:00,CCA118,Call
JOB00157871,2026-07-28 09:00:00,CCA130,Call
JOB00157872,2026-07-27 09:00:00,CCA103,Visit
JOB00157873,2026-07-24 09:00:00,CCA115,Visit
JOB00157874,2026-07-29 09:00:00,CCA126,App
JOB00157875,2026-07-28 09:00:00,CCA130,Visit
JOB00157876,2026-07-24 09:00:00,CCA130,Email
JOB00157877,2026-07-23 09:00:00,CCA124,Visit
JOB00157878,2026-07-28 09:00:00,CCA104,Call
JOB00157879,2026-07-24 09:00:00,CCA122,Call
JOB00157880,2026-07-26 09:00:00,CCA101,App
JOB00157881,2026-07-26 09:00:00,CCA143,Email
JOB00157882,2026-07-24 09:00:00,CCA121,Call
JOB00157883,2026-07-24 09:00:00,CCA140,Call
JOB00157884,2026-07-28 09:00:00,CCA141,Email
JOB00157885,2026-07-28 09:00:00,CCA119,Visit
JOB00157886,2026-07-24 09:00:00,CCA141,Email
JOB00157887,2026-07-24 09:00:00,CCA148,Call
JOB00157888,2026-07-27 09:00:00,CCA135,Visit
JOB00157889,2026-07-23 09:00:00,CCA140,Call
JOB00157890,2026-07-25 09:00:00,CCA110,Call
JOB00157891,2026-07-28 09:00:00,CCA145,App
JOB00157892,2026-07-24 09:00:00,CCA101,Visit
JOB00157893,2026-07-23 09:00:00,CCA118,Email
JOB00157894,2026-07-26 09:00:00,CCA146,Email
JOB00157895,2026-07-24 09:00:00,CCA125,App
JOB00157896,2026-07-27 09:00:00,CCA126,App
JOB00157897,2026-07-24 09:00:00,CCA147,Email
JOB00157898,2026-07-27 09:00:00,CCA124,Email
JOB00157899,2026-07-25 09:00:00,CCA104,Visit
JOB00157900,2026-07-28 09:00:00,CCA124,Email
JOB00157901,2026-07-26 09:00:00,CCA135,Visit
JOB00157902,2026-07-28 09:00:00,CCA111,App
JOB00157903,2026-07-25 09:00:00,CCA133,Call
JOB00157904,2026-07-25 09:00:00,CCA146,Email
JOB00157905,2026-07-24 09:00:00,CCA148,Call
JOB00157906,2026-07-29 09:00:00,CCA100,Visit
JOB00157907,2026-07-24 09:00:00,CCA133,Email
JOB00157908,2026-07-25 09:00:00,CCA135,Call
JOB00157909,2026-07-24 09:00:00,CCA144,App
JOB00157910,2026-07-25 09:00:00,CCA119,Email
JOB00157911,2026-07-26 09:00:00,CCA143,Email
JOB00157912,2026-07-24 09:00:00,CCA110,Call
JOB00157913,2026-07-28 09:00:00,CCA126,App
JOB00157914,2026-07-25 09:00:00,CCA146,Call
JOB00157915,2026-07-27 09:00:00,CCA148,Call
JOB00157916,2026-07-27 09:00:00,CCA134,Email
JOB00157917,2026-07-29 09:00:00,CCA127,Email
JOB00157918,2026-07-26 09:00:00,CCA107,Email
JOB00157919,2026-07-24 09:00:00,CCA105,Visit
JOB00157920,2026-07-29 09:00:00,CCA107,App
JOB00157921,2026-07-23 09:00:00,CCA120,Visit
JOB00157922,2026-07-29 09:00:00,CCA108,App
JOB00157923,2026-07-29 09:00:00,CCA102,Visit
JOB00157924,2026-07-26 09:00:00,CCA128,Email
JOB00157925,2026-07-29 09:00:00,CCA147,Call
JOB00157926,2026-07-29 09:00:00,CCA136,Visit
JOB00157927,2026-07-25 09:00:00,CCA103,Call
JOB00157928,2026-07-26 09:00:00,CCA137,Email
JOB00157929,2026-07-23 09:00:00,CCA132,Email
JOB00157930,2026-07-24 09:00:00,CCA103,Call
JOB00157931,2026-07-26 09:00:00,CCA108,Call
JOB00157932,2026-07-25 09:00:00,CCA143,Call
JOB00157933,2026-07-23 09:00:00,CCA119,App
JOB00157934,2026-07-26 09:00:00,CCA106,App
JOB00157935,2026-07-27 09:00:00,CCA100,App
JOB00157936,2026-07-25 09:00:00,CCA149,App
JOB00157937,2026-07-25 09:00:00,CCA144,Call
JOB00157938,2026-07-28 09:00:00,CCA110,Call
JOB00157939,2026-07-26 09:00:00,CCA109,App
JOB00157940,2026-07-24 09:00:00,CCA149,App
JOB00157941,2026-07-23 09:00:00,CCA127,Call
JOB00157942,2026-07-24 09:00:00,CCA101,Call
JOB00157943,2026-07-27 09:00:00,CCA146,Call
JOB00157944,2026-07-26 09:00:00,CCA118,App
JOB00157945,2026-07-25 09:00:00,CCA138,Visit
JOB00157946,2026-07-27 09:00:00,CCA149,App
JOB00157947,2026-07-25 09:00:00,CCA131,App
JOB00157948,2026-07-24 09:00:00,CCA122,App
JOB00157949,2026-07-26 09:00:00,CCA120,Email
JOB00157950,2026-07-28 09:00:00,CCA109,Email
JOB00157951,2026-07-25 09:00:00,CCA145,App
JOB00157952,2026-07-24 09:00:00,CCA103,Visit
JOB00157953,2026-07-27 09:00:00,CCA146,App
JOB00157954,2026-07-29 09:00:00,CCA149,Email
JOB00157955,2026-07-26 09:00:00,CCA112,App
JOB00157956,2026-07-26 09:00:00,CCA130,Email
JOB00157957,2026-07-25 09:00:00,CCA141,App
JOB00157958,2026-07-27 09:00:00,CCA114,App
JOB00157959,2026-07-29 09:00:00,CCA128,Email
JOB00157960,2026-07-25 09:00:00,CCA108,Email
JOB00157961,2026-07-28 09:00:00,CCA147,App
JOB00157962,2026-07-23 09:00:00,CCA131,App
JOB00157963,2026-07-24 09:00:00,CCA105,App
JOB00157964,2026-07-25 09:00:00,CCA119,App
JOB00157965,2026-07-29 09:00:00,CCA106,Email
JOB00157966,2026-07-25 09:00:00,CCA117,Email
JOB00157967,2026-07-26 09:00:00,CCA150,App
JOB00157968,2026-07-23 09:00:00,CCA133,Call
JOB00157969,2026-07-26 09:00:00,CCA113,Call
JOB00157970,2026-07-27 09:00:00,CCA141,Visit
JOB00157971,2026-07-27 09:00:00,CCA135,Visit
JOB00157972,2026-07-27 09:00:00,CCA125,Email
JOB00157973,2026-07-29 09:00:00,CCA144,Call
JOB00157974,2026-07-23 09:00:00,CCA113,Email
JOB00157975,2026-07-24 09:00:00,CCA118,App
JOB00157976,2026-07-24 09:00:00,CCA139,Call
JOB00157977,2026-07-28 09:00:00,CCA130,Call
JOB00157978,2026-07-26 09:00:00,CCA116,Visit
JOB00157979,2026-07-29 09:00:00,CCA139,Email
JOB00157980,2026-07-26 09:00:00,CCA104,Visit
JOB00157981,2026-07-24 09:00:00,CCA123,Visit
JOB00157982,2026-07-26 09:00:00,CCA143,Call
JOB00157983,2026-07-26 09:00:00,CCA147,Call
JOB00157984,2026-07-29 09:00:00,CCA110,App
JOB00157985,2026-07-28 09:00:00,CCA117,Email
JOB00157986,2026-07-26 09:00:00,CCA149,Call
JOB00157987,2026-07-24 09:00:00,CCA116,Call
JOB00157988,2026-07-27 09:00:00,CCA115,App
JOB00157989,2026-07-29 09:00:00,CCA117,Visit
JOB00157990,2026-07-29 09:00:00,CCA140,Email
JOB00157991,2026-07-27 09:00:00,CCA139,Email
JOB00157992,2026-07-26 09:00:00,CCA123,App
JOB00157993,2026-07-29 09:00:00,CCA140,App
JOB00157994,2026-07-26 09:00:00,CCA132,Call
JOB00157995,2026-07-24 09:00:00,CCA146,Visit
JOB00157996,2026-07-25 09:00:00,CCA148,Call
JOB00157997,2026-07-28 09:00:00,CCA137,App
JOB00157998,2026-07-26 09:00:00,CCA136,Call
JOB00157999,2026-07-23 09:00:00,CCA121,Call
JOB00158000,2026-07-28 09:00:00,CCA113,Email
JOB00158001,2026-07-24 09:00:00,CCA132,App
JOB00158002,2026-07-28 09:00:00,CCA112,App
JOB00158003,2026-07-25 09:00:00,CCA119,Call
JOB00158004,2026-07-23 09:00:00,CCA128,Call
JOB00158005,2026-07-26 09:00:00,CCA143,Call
JOB00158006,2026-07-26 09:00:00,CCA115,Email
JOB00158007,2026-07-29 09:00:00,CCA101,Call
JOB00158008,2026-07-25 09:00:00,CCA102,Email
JOB00158009,2026-07-23 09:00:00,CCA100,App
JOB00158010,2026-07-26 09:00:00,CCA113,App
JOB00158011,2026-07-26 09:00:00,CCA100,Visit
JOB00158012,2026-07-24 09:00:00,CCA113,Call
JOB00158013,2026-07-28 09:00:00,CCA119,App
JOB00158014,2026-07-23 09:00:00,CCA138,Call
JOB00158015,2026-07-25 09:00:00,CCA131,App
JOB00158016,2026-07-24 09:00:00,CCA142,Visit
JOB00158017,2026-07-26 09:00:00,CCA134,Visit
JOB00158018,2026-07-29 09:00:00,CCA123,Call
JOB00158019,2026-07-28 09:00:00,CCA105,Call
JOB00158020,2026-07-24 09:00:00,CCA142,Call
JOB00158021,2026-07-28 09:00:00,CCA112,Email
JOB00158022,2026-07-23 09:00:00,CCA126,Visit
JOB00158023,2026-07-27 09:00:00,CCA129,Email
JOB00158024,2026-07-23 09:00:00,CCA106,Email
JOB00158025,2026-07-25 09:00:00,CCA142,Email
JOB00158026,2026-07-23 09:00:00,CCA132,Visit
JOB00158027,2026-07-25 09:00:00,CCA123,Call
JOB00158028,2026-07-23 09:00:00,CCA101,Visit
JOB00158029,2026-07-28 09:00:00,CCA133,Email
JOB00158030,2026-07-24 09:00:00,CCA129,Email
JOB00158031,2026-07-29 09:00:00,CCA149,Email
JOB00158032,2026-07-27 09:00:00,CCA108,App
JOB00158033,2026-07-27 09:00:00,CCA100,Email
JOB00158034,2026-07-27 09:00:00,CCA111,Visit
JOB00158035,2026-07-27 09:00:00,CCA147,Call
JOB00158036,2026-07-24 09:00:00,CCA120,App
JOB00158037,2026-07-29 09:00:00,CCA146,Visit
JOB00158038,2026-07-25 09:00:00,CCA110,Call
JOB00158039,2026-07-24 09:00:00,CCA105,App
JOB00158040,2026-07-27 09:00:00,CCA112,Call
JOB00158041,2026-07-28 09:00:00,CCA127,App
JOB00158042,2026-07-23 09:00:00,CCA140,Email
JOB00158043,2026-07-27 09:00:00,CCA132,App
JOB00158044,2026-07-23 09:00:00,CCA149,App
JOB00158045,2026-07-26 09:00:00,CCA118,App
JOB00158046,2026-07-27 09:00:00,CCA144,Email
JOB00158047,2026-07-24 09:00:00,CCA120,Email
JOB00158048,2026-07-24 09:00:00,CCA139,Email
JOB00158049,2026-07-23 09:00:00,CCA144,Call
JOB00158050,2026-07-24 09:00:00,CCA102,Email
JOB00158051,2026-07-24 09:00:00,CCA132,Visit
JOB00158052,2026-07-27 09:00:00,CCA119,Call
JOB00158053,2026-07-28 09:00:00,CCA108,Visit
JOB00158054,2026-07-24 09:00:00,CCA119,App
JOB00158055,2026-07-23 09:00:00,CCA102,Call
JOB00158056,2026-07-25 09:00:00,CCA130,Call
JOB00158057,2026-07-23 09:00:00,CCA129,App
JOB00158058,2026-07-27 09:00:00,CCA136,Email
JOB00158059,2026-07-24 09:00:00,CCA122,Email
JOB00158060,2026-07-25 09:00:00,CCA101,Call
JOB00158061,2026-07-25 09:00:00,CCA115,App
JOB00158062,2026-07-26 09:00:00,CCA149,Visit
JOB00158063,2026-07-24 09:00:00,CCA131,Visit
JOB00158064,2026-07-24 09:00:00,CCA103,App
JOB00158065,2026-07-23 09:00:00,CCA123,App
JOB00158066,2026-07-24 09:00:00,CCA112,App
JOB00158067,2026-07-28 09:00:00,CCA119,App
JOB00158068,2026-07-26 09:00:00,CCA106,Email
JOB00158069,2026-07-29 09:00:00,CCA143,Email
JOB00158070,2026-07-23 09:00:00,CCA139,Call
JOB00158071,2026-07-27 09:00:00,CCA147,Call
JOB00158072,2026-07-26 09:00:00,CCA140,App
JOB00158073,2026-07-25 09:00:00,CCA135,Call
JOB00158074,2026-07-25 09:00:00,CCA129,Call
JOB00158075,2026-07-26 09:00:00,CCA124,App
JOB00158076,2026-07-27 09:00:00,CCA106,Visit
JOB00158077,2026-07-27 09:00:00,CCA131,Email
JOB00158078,2026-07-26 09:00:00,CCA144,Email
JOB00158079,2026-07-28 09:00:00,CCA122,App
JOB00158080,2026-07-29 09:00:00,CCA105,App
JOB00158081,2026-07-27 09:00:00,CCA131,Email
JOB00158082,2026-07-25 09:00:00,CCA142,App
JOB00158083,2026-07-29 09:00:00,CCA116,Call
JOB00158084,2026-07-23 09:00:00,CCA126,Call
JOB00158085,2026-07-29 09:00:00,CCA131,Visit
JOB00158086,2026-07-24 09:00:00,CCA108,Visit
JOB00158087,2026-07-24 09:00:00,CCA149,Email
JOB00158088,2026-07-24 09:00:00,CCA147,Call
JOB00158089,2026-07-27 09:00:00,CCA136,Visit
JOB00158090,2026-07-28 09:00:00,CCA121,Visit
JOB00158091,2026-07-26 09:00:00,CCA124,Email
JOB00158092,2026-07-29 09:00:00,CCA115,Call
JOB00158093,2026-07-28 09:00:00,CCA115,Visit
JOB00158094,2026-07-24 09:00:00,CCA136,App
JOB00158095,2026-07-25 09:00:00,CCA134,Email
JOB00158096,2026-07-29 09:00:00,CCA122,Visit
JOB00158097,2026-07-29 09:00:00,CCA132,App
JOB00158098,2026-07-29 09:00:00,CCA129,Call
JOB00158099,2026-07-29 09:00:00,CCA112,App
JOB00158100,2026-07-29 09:00:00,CCA112,Call
JOB00158101,2026-07-28 09:00:00,CCA113,App
JOB00158102,2026-07-29 09:00:00,CCA106,Call
JOB00158103,2026-07-27 09:00:00,CCA121,Email
JOB00158104,2026-07-23 09:00:00,CCA126,Email
JOB00158105,2026-07-29 09:00:00,CCA131,App
JOB00158106,2026-07-25 09:00:00,CCA104,Call
JOB00158107,2026-07-29 09:00:00,CCA119,App
JOB00158108,2026-07-25 09:00:00,CCA131,Visit
JOB00158109,2026-07-26 09:00:00,CCA106,Email
JOB00158110,2026-07-23 09:00:00,CCA111,Visit
JOB00158111,2026-07-23 09:00:00,CCA140,Call
JOB00158112,2026-07-26 09:00:00,CCA116,Visit
JOB00158113,2026-07-25 09:00:00,CCA107,App
JOB00158114,2026-07-26 09:00:00,CCA136,App
JOB00158115,2026-07-26 09:00:00,CCA111,App
JOB00158116,2026-07-24 09:00:00,CCA123,Call
JOB00158117,2026-07-27 09:00:00,CCA127,App
JOB00158118,2026-07-23 09:00:00,CCA135,Visit
JOB00158119,2026-07-28 09:00:00,CCA133,Email
JOB00158120,2026-07-24 09:00:00,CCA150,Call
JOB00158121,2026-07-24 09:00:00,CCA122,Call
JOB00158122,2026-07-29 09:00:00,CCA100,Email
JOB00158123,2026-07-23 09:00:00,CCA126,App
JOB00158124,2026-07-28 09:00:00,CCA147,Email
JOB00158125,2026-07-28 09:00:00,CCA108,Call
JOB00158126,2026-07-23 09:00:00,CCA128,Call
JOB00158127,2026-07-25 09:00:00,CCA115,Email
JOB00158128,2026-07-28 09:00:00,CCA103,App
JOB00158129,2026-07-25 09:00:00,CCA110,Email
JOB00158130,2026-07-26 09:00:00,CCA124,Visit
JOB00158131,2026-07-28 09:00:00,CCA120,Call
JOB00158132,2026-07-28 09:00:00,CCA130,Call
JOB00158133,2026-07-24 09:00:00,CCA134,Email
JOB00158134,2026-07-29 09:00:00,CCA137,Email
JOB00158135,2026-07-28 09:00:00,CCA122,Visit
JOB00158136,2026-07-29 09:00:00,CCA107,Call
JOB00158137,2026-07-25 09:00:00,CCA107,App
JOB00158138,2026-07-28 09:00:00,CCA105,Call
JOB00158139,2026-07-26 09:00:00,CCA147,Visit
JOB00158140,2026-07-28 09:00:00,CCA139,Call
JOB00158141,2026-07-28 09:00:00,CCA140,App
JOB00158142,2026-07-27 09:00:00,CCA113,Visit
JOB00158143,2026-07-27 09:00:00,CCA124,App
JOB00158144,2026-07-23 09:00:00,CCA138,App
JOB00158145,2026-07-23 09:00:00,CCA115,Visit
JOB00158146,2026-07-24 09:00:00,CCA142,Visit
JOB00158147,2026-07-26 09:00:00,CCA132,App
JOB00158148,2026-07-23 09:00:00,CCA140,App
JOB00158149,2026-07-23 09:00:00,CCA117,Email
JOB00158150,2026-07-29 09:00:00,CCA109,Email
JOB00158151,2026-07-26 09:00:00,CCA146,Visit
JOB00158152,2026-07-25 09:00:00,CCA134,Email
JOB00158153,2026-07-27 09:00:00,CCA122,App
JOB00158154,2026-07-27 09:00:00,CCA150,Email
JOB00158155,2026-07-29 09:00:00,CCA129,Visit
JOB00158156,2026-07-27 09:00:00,CCA100,Visit
JOB00158157,2026-07-23 09:00:00,CCA140,Call
JOB00158158,2026-07-29 09:00:00,CCA104,Visit
JOB00158159,2026-07-26 09:00:00,CCA144,App
JOB00158160,2026-07-29 09:00:00,CCA147,Visit
JOB00158161,2026-07-24 09:00:00,CCA119,Visit
JOB00158162,2026-07-27 09:00:00,CCA109,Visit
JOB00158163,2026-07-24 09:00:00,CCA142,App
JOB00158164,2026-07-23 09:00:00,CCA129,Call
JOB00158165,2026-07-28 09:00:00,CCA115,Call
JOB00158166,2026-07-26 09:00:00,CCA113,Visit
JOB00158167,2026-07-27 09:00:00,CCA144,Call
JOB00158168,2026-07-24 09:00:00,CCA139,Visit
JOB00158169,2026-07-25 09:00:00,CCA148,Email
JOB00158170,2026-07-28 09:00:00,CCA119,Call
JOB00158171,2026-07-25 09:00:00,CCA113,Call
JOB00158172,2026-07-29 09:00:00,CCA131,App
JOB00158173,2026-07-23 09:00:00,CCA114,Call
JOB00158174,2026-07-25 09:00:00,CCA142,Visit
JOB00158175,2026-07-29 09:00:00,CCA113,Email
JOB00158176,2026-07-24 09:00:00,CCA129,Visit
JOB00158177,2026-07-29 09:00:00,CCA117,Visit
JOB00158178,2026-07-26 09:00:00,CCA124,Email
JOB00158179,2026-07-25 09:00:00,CCA109,Visit
JOB00158180,2026-07-26 09:00:00,CCA127,Email
JOB00158181,2026-07-25 09:00:00,CCA143,Email
JOB00158182,2026-07-24 09:00:00,CCA108,App
JOB00158183,2026-07-26 09:00:00,CCA137,Visit
JOB00158184,2026-07-24 09:00:00,CCA139,App
JOB00158185,2026-07-27 09:00:00,CCA103,Call
JOB00158186,2026-07-25 09:00:00,CCA117,Call
JOB00158187,2026-07-27 09:00:00,CCA121,App
JOB00158188,2026-07-28 09:00:00,CCA146,App
JOB00158189,2026-07-24 09:00:00,CCA123,Visit
JOB00158190,2026-07-23 09:00:00,CCA119,App
JOB00158191,2026-07-27 09:00:00,CCA134,Call
JOB00158192,2026-07-27 09:00:00,CCA139,Visit
JOB00158193,2026-07-27 09:00:00,CCA136,Call
JOB00158194,2026-07-27 09:00:00,CCA142,Email
JOB00158195,2026-07-25 09:00:00,CCA133,Email
JOB00158196,2026-07-28 09:00:00,CCA133,Call
JOB00158197,2026-07-27 09:00:00,CCA132,Visit
JOB00158198,2026-07-26 09:00:00,CCA120,App
JOB00158199,2026-07-27 09:00:00,CCA103,App
JOB00158200,2026-07-24 09:00:00,CCA100,Visit
JOB00158201,2026-07-26 09:00:00,CCA111,Visit
JOB00158202,2026-07-25 09:00:00,CCA116,App
JOB00158203,2026-07-23 09:00:00,CCA133,App
JOB00158204,2026-07-29 09:00:00,CCA121,Email
JOB00158205,2026-07-25 09:00:00,CCA102,Call
JOB00158206,2026-07-27 09:00:00,CCA135,Visit
JOB00158207,2026-07-24 09:00:00,CCA123,Email
JOB00158208,2026-07-25 09:00:00,CCA121,Email
JOB00158209,2026-07-29 09:00:00,CCA150,Visit
JOB00158210,2026-07-28 09:00:00,CCA125,App
JOB00158211,2026-07-25 09:00:00,CCA137,App
JOB00158212,2026-07-28 09:00:00,CCA101,Visit
JOB00158213,2026-07-27 09:00:00,CCA105,Email
JOB00158214,2026-07-24 09:00:00,CCA133,Email
JOB00158215,2026-07-24 09:00:00,CCA144,App
JOB00158216,2026-07-24 09:00:00,CCA144,Email
JOB00158217,2026-07-24 09:00:00,CCA139,Email
